elapsed_sec,board_power_w,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent
257,57.13,100.0,1.827,1827.0,52.4,57.8,14.3,0.0,0.1,1530.0,148.41,53.2,97.0,2.46,8.95,5.52,58.3,0.0,66.0,8.3,93.3,464.0,45.8,125771.7,55940.8,0.0
258,58.56,100.0,1.998,1998.0,51.8,58.6,14.3,0.0,0.0,1530.0,148.41,52.3,97.0,2.46,8.95,5.52,59.3,0.0,66.6,8.1,93.0,462.0,45.8,125771.7,55937.0,0.0
259,82.6,100.0,1.773,1773.0,52.7,56.6,14.3,0.0,0.0,1530.0,149.94,53.9,98.0,2.46,8.95,5.52,57.9,0.0,62.7,8.3,93.8,462.0,46.2,125771.7,56416.9,0.0
260,79.9,100.0,1.809,1809.0,52.9,57.4,14.3,0.0,0.1,1530.0,149.94,54.3,98.0,2.5,9.04,5.6,58.4,0.0,65.9,8.2,95.2,462.0,46.2,125771.7,56415.8,0.0
261,78.53,100.0,1.683,1683.0,53.2,58.0,14.3,0.0,0.0,1530.0,149.94,54.5,98.0,2.5,9.04,5.6,59.0,0.0,66.6,0.6,95.6,462.0,46.2,125771.7,56418.3,0.0
262,79.42,100.0,1.71,1710.0,53.2,56.5,14.3,0.0,0.0,1530.0,146.88,54.3,96.0,2.5,9.04,5.6,56.8,0.0,66.9,8.1,88.5,462.0,46.2,125771.7,56417.7,0.0
263,83.21,100.0,1.701,1701.0,53.1,55.8,14.3,0.0,0.0,1530.0,149.94,54.6,98.0,2.5,9.04,5.6,56.1,0.0,66.1,8.2,73.6,462.0,46.2,125771.7,56419.8,0.0
264,81.19,100.0,1.701,1701.0,53.6,56.1,14.3,0.0,0.0,1530.0,148.41,54.5,97.0,2.5,9.04,5.6,57.2,0.0,67.6,0.5,96.7,462.0,46.2,125771.7,56418.0,0.0
265,79.16,100.0,1.827,1827.0,53.8,56.4,14.3,0.0,0.1,1530.0,148.41,54.5,97.0,2.53,8.95,5.64,57.0,0.0,65.4,8.2,89.4,462.0,46.2,125771.7,56420.4,0.0
266,78.95,100.0,1.791,1791.0,53.8,57.2,14.3,0.0,0.0,1530.0,146.88,54.6,96.0,2.53,8.95,5.64,58.1,0.0,66.8,8.2,95.2,462.0,46.2,125771.7,56419.6,0.0
267,80.46,100.0,1.782,1782.0,53.7,52.2,14.3,0.0,0.0,1530.0,149.94,54.7,98.0,2.53,8.95,5.64,53.3,0.0,66.0,0.4,94.1,462.0,46.2,125771.7,56424.0,0.0
268,78.31,100.0,1.926,1926.0,53.4,51.7,14.3,0.0,0.0,1530.0,148.41,55.0,97.0,2.53,8.95,5.64,52.7,0.0,67.4,8.1,95.1,462.0,46.2,125771.7,56423.9,0.0
269,79.43,100.0,1.683,1683.0,53.4,51.0,14.3,0.0,0.0,1530.0,149.94,55.0,98.0,2.53,8.95,5.64,51.3,0.0,62.9,8.0,88.4,462.0,46.2,125771.7,56424.3,0.0
270,80.26,100.0,1.665,1665.0,53.4,51.4,14.3,0.0,0.0,1530.0,145.35,54.8,95.0,2.53,8.48,5.59,52.5,0.0,66.3,0.4,95.5,462.0,46.2,125771.7,56424.1,0.0
271,80.63,100.0,1.773,1773.0,53.8,52.3,14.3,0.0,0.3,1530.0,148.41,54.8,97.0,2.53,8.48,5.59,53.4,0.0,66.4,8.1,95.5,462.0,46.2,125771.7,56423.5,0.0
272,79.62,100.0,1.827,1827.0,53.4,51.0,14.3,0.0,0.0,1530.0,149.94,55.3,98.0,2.53,8.48,5.59,51.6,0.0,66.4,8.0,95.6,462.0,46.2,125771.7,56421.7,0.0
273,79.62,100.0,1.656,1656.0,53.6,51.2,14.3,0.0,0.0,1530.0,148.41,55.1,97.0,2.53,8.48,5.59,52.3,0.0,66.3,8.0,94.2,462.0,46.2,125771.7,56424.3,0.0
274,78.7,100.0,1.836,1836.0,53.7,52.0,14.3,0.0,0.0,1530.0,142.29,55.0,93.0,2.53,8.48,5.59,53.0,0.0,66.4,0.3,95.3,462.0,46.2,125771.7,56424.2,0.0
275,31.54,100.0,1.683,1683.0,52.0,51.4,14.3,0.0,0.0,1224.0,0.0,52.0,0.0,2.55,8.36,5.61,52.3,0.0,66.3,8.1,94.3,462.0,46.2,125771.7,56420.4,0.0
276,29.31,100.0,1.719,1719.0,52.2,52.8,14.3,0.0,0.0,819.0,0.0,51.5,0.0,2.55,8.36,5.61,54.2,0.0,66.4,8.1,93.7,462.0,46.2,125771.7,56422.2,0.0
277,51.07,100.0,1.818,1818.0,52.3,58.7,14.3,0.0,0.1,1530.0,148.41,52.5,97.0,2.55,8.36,5.61,59.8,0.0,66.4,8.3,97.7,462.0,45.8,125771.7,55914.1,0.0
278,57.98,100.0,1.998,1998.0,52.2,62.7,14.3,0.0,0.0,1530.0,148.41,52.8,97.0,2.55,8.36,5.61,63.5,0.0,66.5,0.5,95.6,462.0,45.8,125771.7,55919.6,0.0
279,55.86,100.0,1.755,1755.0,52.3,56.9,14.3,0.0,0.0,1530.0,148.41,53.0,97.0,2.55,8.36,5.61,58.4,0.0,66.4,8.4,96.5,462.0,45.8,125771.7,55910.4,0.0
280,69.2,100.0,1.791,1791.0,52.5,59.7,14.3,0.0,0.0,1530.0,148.41,53.5,97.0,2.63,9.05,5.8,60.0,0.0,66.4,8.1,87.4,462.0,46.2,125771.7,56411.3,0.0
281,76.71,100.0,1.926,1926.0,52.7,57.8,14.3,0.0,0.0,1530.0,149.94,53.9,98.0,2.63,9.05,5.8,58.5,0.0,66.4,8.2,94.0,461.0,46.2,125771.7,56410.5,0.0
282,78.68,100.0,1.773,1773.0,53.0,57.3,14.3,0.0,0.1,1530.0,149.94,54.4,98.0,2.63,9.05,5.8,57.3,0.0,66.5,8.2,71.1,461.0,46.2,125771.7,56408.6,0.0
283,78.93,100.0,1.863,1863.0,53.1,58.0,14.3,0.0,0.0,1530.0,148.41,54.4,97.0,2.63,9.05,5.8,58.8,0.0,66.4,0.7,95.3,461.0,46.2,125771.7,56405.6,0.0
284,71.5,100.0,1.845,1845.0,53.1,58.0,14.3,0.0,0.0,1530.0,149.94,54.8,98.0,2.63,9.05,5.8,59.0,0.0,66.5,8.2,95.3,461.0,46.2,125771.7,56407.3,0.0
285,78.61,100.0,1.827,1827.0,53.5,57.7,14.3,0.0,0.0,1530.0,149.94,54.6,98.0,2.65,8.88,5.82,58.8,0.0,66.4,8.2,95.3,461.0,46.2,125771.7,56409.6,0.0
286,78.19,100.0,1.683,1683.0,53.2,58.0,14.3,0.0,0.0,1530.0,148.41,54.4,97.0,2.65,8.88,5.82,58.6,0.0,66.4,8.4,94.3,461.0,46.2,125771.7,56409.2,0.0
287,78.12,100.0,1.827,1827.0,53.7,57.7,14.3,0.0,0.1,1530.0,148.41,54.9,97.0,2.65,8.88,5.82,58.6,0.0,66.4,8.2,95.4,461.0,46.2,125771.7,56411.1,0.0
288,66.17,100.0,1.665,1665.0,53.8,56.9,14.3,0.0,0.0,1530.0,120.87,54.7,79.0,2.65,8.88,5.82,57.5,0.0,66.5,0.6,94.3,461.0,46.2,125771.7,56413.6,0.0
289,77.15,100.0,1.899,1899.0,53.8,57.5,14.3,0.0,0.0,1530.0,148.41,55.2,97.0,2.65,8.88,5.82,58.2,0.0,66.4,8.3,94.0,461.0,46.2,125771.7,56410.1,0.0
290,76.34,100.0,1.746,1746.0,54.2,56.7,14.3,0.0,0.0,1530.0,149.94,55.2,98.0,2.71,9.21,5.94,56.9,0.0,66.5,8.3,79.8,461.0,46.2,125771.7,56408.3,0.0
291,78.2,100.0,1.719,1719.0,53.8,59.2,14.3,0.0,0.0,1530.0,148.41,55.3,97.0,2.71,9.21,5.94,60.1,0.0,66.4,0.6,95.4,459.0,46.2,125771.7,56408.7,0.0
292,77.97,100.0,1.809,1809.0,53.8,56.7,14.3,0.0,0.1,1530.0,149.94,55.3,98.0,2.71,9.21,5.94,58.0,0.0,66.4,8.3,92.6,459.0,46.2,125771.7,56409.1,0.0
293,77.51,100.0,1.989,1989.0,53.7,56.0,14.3,0.0,0.0,1530.0,149.94,55.3,98.0,2.71,9.21,5.94,56.7,0.0,66.5,8.3,95.3,459.0,46.2,125771.7,56410.0,0.0
294,78.66,100.0,1.827,1827.0,54.0,56.9,14.3,0.0,0.0,1530.0,149.94,55.2,98.0,2.71,9.21,5.94,57.0,0.0,66.4,8.2,93.3,459.0,46.2,125771.7,56410.7,0.0
295,79.65,100.0,1.71,1710.0,54.2,57.3,14.3,0.0,0.0,1530.0,146.88,55.2,96.0,2.73,8.96,5.94,58.7,0.0,66.4,0.5,95.4,460.0,46.2,125771.7,56411.9,0.0
296,79.59,100.0,1.809,1809.0,54.3,57.1,14.3,0.0,0.0,1530.0,149.94,55.5,98.0,2.73,8.96,5.94,58.1,0.0,66.4,8.3,95.3,460.0,46.2,125771.7,56407.9,0.0
297,80.05,100.0,1.917,1917.0,54.2,58.4,14.3,0.0,0.1,1530.0,146.88,55.3,96.0,2.73,8.96,5.94,59.4,0.0,66.4,8.3,95.3,460.0,46.2,125771.7,56407.5,0.0
298,79.99,100.0,1.728,1728.0,54.0,57.1,14.3,0.0,0.0,1530.0,148.41,55.5,97.0,2.73,8.96,5.94,57.8,0.0,66.4,0.6,94.1,460.0,46.2,125771.7,56409.9,0.0
299,79.6,100.0,1.71,1710.0,54.0,56.9,14.3,0.0,0.0,1530.0,149.94,55.7,98.0,2.73,8.96,5.94,57.2,0.0,66.4,8.4,80.9,460.0,46.2,125771.7,56412.9,0.0
300,79.23,100.0,1.827,1827.0,54.3,56.3,14.3,0.0,0.0,1530.0,149.94,55.8,98.0,2.75,8.72,5.95,56.4,0.0,66.5,8.2,82.0,460.0,46.2,125771.7,56414.2,0.0
301,78.7,100.0,1.818,1818.0,54.5,56.0,14.3,0.0,0.3,1530.0,148.41,55.7,97.0,2.75,8.72,5.95,56.8,0.0,66.4,0.6,84.1,460.0,46.2,125771.7,56427.6,0.0
302,62.81,100.0,1.728,1728.0,54.8,56.7,14.3,0.0,0.0,1530.0,128.52,55.7,84.0,2.75,8.72,5.95,57.1,0.0,66.4,8.2,88.6,460.0,46.2,125771.7,56414.1,0.0
303,79.36,100.0,1.836,1836.0,54.6,56.5,14.3,0.0,0.0,1530.0,149.94,55.8,98.0,2.75,8.72,5.95,57.3,0.0,66.5,8.4,95.3,460.0,46.2,125771.7,56408.1,0.0
304,52.54,100.0,1.998,1998.0,54.0,58.3,14.3,0.0,0.0,1530.0,149.94,54.5,98.0,2.75,8.72,5.95,58.7,0.0,66.4,0.6,94.4,460.0,45.9,125771.7,56079.9,0.0
305,35.92,100.0,1.962,1962.0,53.8,56.2,14.3,0.0,0.0,1521.0,1.52,53.2,1.0,2.75,8.26,5.9,56.8,0.0,66.4,8.2,83.1,460.0,45.5,125771.7,56050.6,0.0
306,56.6,100.0,1.908,1908.0,53.5,60.8,14.3,0.0,0.1,1530.0,148.41,54.2,97.0,2.75,8.26,5.9,61.4,0.0,66.4,8.3,94.6,460.0,45.9,125771.7,56054.2,0.0
307,35.2,100.0,1.998,1998.0,53.6,61.5,14.3,0.0,0.1,1467.0,1.47,52.8,1.0,2.75,8.26,5.9,62.5,0.0,66.5,8.3,95.3,459.0,45.9,125771.7,56051.2,0.0
308,79.45,100.0,1.602,1602.0,53.8,60.5,14.3,0.0,0.0,1530.0,149.94,55.2,98.0,2.75,8.26,5.9,61.3,0.0,66.4,0.5,95.5,459.0,46.3,125771.7,56534.5,0.0
309,79.89,100.0,1.827,1827.0,54.1,59.7,14.3,0.0,0.0,1530.0,149.94,55.3,98.0,2.75,8.26,5.9,60.8,0.0,66.4,8.2,96.6,459.0,46.3,125771.7,56532.4,0.0
310,80.27,100.0,1.962,1962.0,54.1,59.5,14.3,0.0,0.0,1530.0,148.41,55.4,97.0,2.76,8.0,5.88,60.6,0.0,66.5,8.2,95.5,459.0,46.3,125771.7,56529.2,0.0
311,80.04,100.0,1.827,1827.0,54.5,57.5,14.3,0.0,0.0,1530.0,133.11,55.4,87.0,2.76,8.0,5.88,58.2,0.0,66.3,0.6,94.0,459.0,46.3,125771.7,56529.1,0.0
312,80.06,100.0,1.755,1755.0,54.7,57.5,14.3,0.0,0.0,1530.0,149.94,55.7,98.0,2.76,8.0,5.88,58.4,0.0,66.5,8.3,95.3,459.0,46.3,125771.7,56529.2,0.0
313,79.66,100.0,1.872,1872.0,54.5,59.0,14.3,0.0,0.1,1530.0,149.94,55.8,98.0,2.76,8.0,5.88,59.4,0.0,66.4,8.3,85.7,459.0,46.3,125771.7,56532.5,0.0
314,81.13,100.0,1.989,1989.0,54.9,59.5,14.3,0.0,0.0,1530.0,149.94,56.1,98.0,2.76,8.0,5.88,60.3,0.0,66.4,8.1,95.4,459.0,46.3,125771.7,56534.2,0.0
315,79.86,100.0,1.89,1890.0,54.6,58.2,14.3,0.0,0.0,1530.0,142.29,56.2,93.0,2.78,7.84,5.88,59.3,0.0,66.4,0.6,95.3,459.0,46.3,125771.7,56533.2,0.0
316,78.08,100.0,1.962,1962.0,55.1,59.6,14.3,0.0,0.0,1530.0,149.94,56.0,98.0,2.78,7.84,5.88,60.4,0.0,66.4,7.8,95.5,459.0,46.3,125771.7,56534.1,0.0
317,80.67,100.0,1.998,1998.0,54.8,58.1,14.3,0.0,0.0,1530.0,148.41,55.9,97.0,2.78,7.84,5.88,58.5,0.0,66.4,8.3,95.3,459.0,46.3,125771.7,56537.7,0.0
318,79.55,100.0,1.854,1854.0,54.7,57.1,14.3,0.0,0.0,1530.0,148.41,56.0,97.0,2.78,7.84,5.88,58.4,0.0,66.4,0.5,95.5,459.0,46.3,125771.7,56536.6,0.0
319,63.44,100.0,1.683,1683.0,54.1,58.8,14.3,0.0,0.0,1530.0,149.94,55.0,98.0,2.78,7.84,5.88,58.9,0.0,66.5,8.4,77.5,459.0,45.9,125771.7,55994.9,0.0
320,62.51,100.0,1.998,1998.0,53.7,61.2,14.3,0.0,0.0,1530.0,148.41,54.4,97.0,2.79,7.61,5.87,62.2,0.0,66.4,8.2,94.9,460.0,45.9,125771.7,56005.5,0.0
321,58.16,100.0,1.593,1593.0,54.0,60.8,14.3,0.0,0.0,1530.0,149.94,54.6,98.0,2.79,7.61,5.87,61.7,0.0,66.3,0.6,95.5,461.0,45.9,125771.7,55996.5,0.0
322,72.69,100.0,1.764,1764.0,53.9,60.9,14.3,0.0,0.1,1530.0,111.69,54.0,73.0,2.79,7.61,5.87,62.0,0.0,66.4,8.2,95.2,461.0,46.2,125771.7,56476.1,0.0
323,79.51,100.0,1.899,1899.0,54.6,59.3,14.3,0.0,0.0,1530.0,149.94,55.3,98.0,2.79,7.61,5.87,60.7,0.0,66.5,8.2,95.6,460.0,46.2,125771.7,56472.3,0.0
324,79.16,100.0,1.746,1746.0,54.5,59.7,14.3,0.0,0.0,1530.0,148.41,55.8,97.0,2.79,7.61,5.87,60.7,0.0,66.4,0.6,95.2,460.0,46.2,125771.7,56469.2,0.0
325,82.06,100.0,1.881,1881.0,54.3,59.9,14.3,0.0,0.0,1530.0,149.94,55.7,98.0,2.81,7.56,5.89,61.2,0.0,66.4,8.2,95.3,460.0,46.2,125771.7,56472.5,0.0
326,74.62,100.0,1.683,1683.0,54.4,59.9,14.3,0.0,0.0,1530.0,149.94,55.8,98.0,2.81,7.56,5.89,59.9,0.0,66.4,8.2,78.2,460.0,46.2,125771.7,56469.8,0.0
327,79.26,100.0,1.737,1737.0,54.8,58.6,14.3,0.0,0.1,1530.0,149.94,56.2,98.0,2.81,7.56,5.89,59.2,0.0,66.4,0.6,94.3,460.0,46.2,125771.7,56467.4,0.0
328,78.23,100.0,1.8,1800.0,54.9,59.2,14.3,0.0,0.0,1530.0,148.41,56.1,97.0,2.81,7.56,5.89,60.6,0.0,66.4,8.2,95.3,460.0,46.2,125771.7,56475.7,0.0
329,78.87,100.0,1.701,1701.0,55.0,58.5,14.3,0.0,0.0,1530.0,149.94,56.1,98.0,2.81,7.56,5.89,59.1,0.0,66.4,8.2,94.4,460.0,46.2,125771.7,56480.2,0.0
330,78.89,100.0,1.872,1872.0,54.8,57.8,14.3,0.0,0.0,1530.0,149.94,56.1,98.0,2.83,7.44,5.89,59.4,0.0,66.4,0.5,96.5,460.0,46.2,125771.7,56472.1,0.0
331,78.69,100.0,1.728,1728.0,55.0,57.9,14.3,0.0,0.3,1530.0,149.94,56.3,98.0,2.83,7.44,5.89,59.3,0.0,66.4,8.3,96.6,460.0,46.2,125771.7,56471.9,0.0
332,78.71,100.0,1.899,1899.0,54.9,59.1,14.3,0.0,0.1,1530.0,146.88,56.5,96.0,2.83,7.44,5.89,59.4,0.0,66.3,8.2,86.9,460.0,46.2,125771.7,56475.2,0.0
333,80.7,100.0,1.737,1737.0,55.1,57.4,14.3,0.0,0.0,1530.0,148.41,56.3,97.0,2.83,7.44,5.89,58.8,0.0,66.5,0.6,95.5,460.0,46.2,125771.7,56472.1,0.0
334,81.43,100.0,1.863,1863.0,55.2,58.7,14.3,0.0,0.0,1530.0,149.94,56.5,98.0,2.83,7.44,5.89,60.0,0.0,66.4,8.1,94.3,460.0,46.2,125771.7,56469.3,0.0
335,76.24,100.0,1.8,1800.0,55.3,58.7,14.3,0.0,0.0,1530.0,148.41,56.3,97.0,2.85,7.4,5.91,59.7,0.0,66.4,7.8,93.2,460.0,46.2,125771.7,56471.8,0.0
336,54.37,100.0,1.827,1827.0,54.3,60.2,14.3,0.0,0.0,1530.0,149.94,55.1,98.0,2.85,7.4,5.91,61.1,0.0,66.4,0.6,95.3,460.0,45.9,125771.7,55987.3,0.0
337,59.84,100.0,1.944,1944.0,54.0,59.6,14.3,0.0,0.0,1530.0,146.88,53.8,96.0,2.85,7.4,5.91,60.8,0.0,66.4,7.8,95.2,460.0,45.9,125771.7,55989.9,0.0
338,54.12,100.0,1.611,1611.0,53.8,59.0,14.3,0.0,0.1,1530.0,148.41,55.1,97.0,2.85,7.4,5.91,59.8,0.0,66.4,8.3,95.6,460.0,45.8,125771.7,55985.2,0.0
339,59.75,100.0,1.998,1998.0,53.8,57.2,14.3,0.0,0.0,1530.0,148.41,54.4,97.0,2.85,7.4,5.91,58.7,0.0,66.3,0.4,95.2,460.0,46.2,125771.7,56483.8,0.0
340,64.26,100.0,1.674,1674.0,54.4,54.6,14.3,0.0,0.0,1530.0,133.11,55.5,87.0,2.93,8.25,6.11,56.0,0.0,66.4,8.0,95.2,459.0,46.2,125771.7,56476.5,0.0
341,76.08,100.0,1.548,1548.0,54.7,53.1,14.3,0.0,0.0,1530.0,149.94,55.7,98.0,2.93,8.25,6.11,54.5,0.0,66.4,8.1,95.4,459.0,46.2,125771.7,56477.0,0.0
342,75.98,100.0,1.629,1629.0,54.6,53.3,14.3,0.0,0.0,1530.0,149.94,55.9,98.0,2.93,8.25,6.11,55.0,0.0,66.4,8.0,95.3,459.0,46.2,125771.7,56479.8,0.0
343,76.35,100.0,1.647,1647.0,54.8,52.5,14.3,0.0,0.1,1530.0,148.41,55.9,97.0,2.93,8.25,6.11,54.0,0.0,66.4,1.6,95.5,459.0,46.2,125771.7,56482.7,0.0
344,77.8,100.0,1.602,1602.0,54.8,53.0,14.3,0.0,0.0,1530.0,149.94,56.2,98.0,2.93,8.25,6.11,54.7,0.0,66.4,6.8,94.3,459.0,46.2,125771.7,56484.6,0.0
345,76.99,100.0,1.728,1728.0,54.9,53.7,14.3,0.0,0.0,1530.0,148.41,56.3,97.0,2.95,8.07,6.11,54.8,0.0,66.3,8.2,95.7,459.0,46.2,125771.7,56486.0,0.0
346,76.86,100.0,1.665,1665.0,54.9,54.0,14.3,0.0,0.0,1530.0,149.94,56.2,98.0,2.95,8.07,6.11,55.5,0.0,66.4,2.9,95.5,459.0,46.2,125771.7,56478.0,0.0
347,75.39,100.0,1.539,1539.0,55.1,53.6,14.3,0.0,0.0,1530.0,148.41,56.1,97.0,2.95,8.07,6.11,55.1,0.0,66.3,5.4,95.5,459.0,46.2,125771.7,56480.0,0.0
348,78.22,100.0,1.647,1647.0,55.0,52.2,14.3,0.0,0.0,1530.0,149.94,56.5,98.0,2.95,8.07,6.11,53.4,0.0,66.4,8.1,95.3,459.0,46.2,125771.7,56479.1,0.0
349,62.95,100.0,1.998,1998.0,54.4,60.6,14.3,0.0,0.0,1530.0,148.41,55.5,97.0,2.95,8.07,6.11,61.2,0.0,66.5,8.2,93.3,459.0,45.4,125771.7,55390.4,0.0
350,34.63,100.0,1.998,1998.0,54.5,59.1,14.3,0.0,0.0,1485.0,0.0,53.6,0.0,3.0,8.47,6.22,60.4,0.0,66.4,0.5,95.4,459.0,45.1,125771.7,55373.5,0.0
351,55.3,100.0,1.737,1737.0,54.0,61.7,14.3,0.0,0.0,1530.0,149.94,54.8,98.0,3.0,8.47,6.22,62.4,0.0,66.4,8.4,94.8,459.0,45.4,125771.7,55377.5,0.0
352,63.5,100.0,1.998,1998.0,53.3,60.2,14.3,0.0,0.0,1449.0,120.27,53.7,83.0,3.0,8.47,6.22,61.1,0.0,66.5,7.9,95.5,459.0,45.4,125771.7,55380.9,0.0
353,74.16,100.0,1.647,1647.0,54.3,60.2,14.3,0.0,0.0,1530.0,148.41,55.8,97.0,3.0,8.47,6.22,61.2,0.0,66.4,8.5,93.8,459.0,45.8,125771.7,55873.2,0.0
354,78.94,100.0,1.917,1917.0,54.5,58.4,14.3,0.0,0.1,1530.0,148.41,56.4,97.0,3.0,8.47,6.22,59.5,0.0,66.5,0.6,95.3,459.0,45.8,125771.7,55871.4,0.0
355,77.49,100.0,1.917,1917.0,54.7,56.3,14.3,0.0,0.0,1530.0,149.94,56.5,98.0,3.02,8.27,6.22,57.3,0.0,66.4,8.3,93.9,459.0,45.8,125771.7,55872.3,0.0
356,78.43,100.0,1.827,1827.0,54.6,57.0,14.3,0.0,0.0,1530.0,142.29,56.6,93.0,3.02,8.27,6.22,57.8,0.0,66.4,8.2,95.3,458.0,45.8,125771.7,55874.2,0.0
357,76.22,100.0,1.854,1854.0,54.8,58.5,14.3,0.0,0.0,1530.0,148.41,56.4,97.0,3.02,8.27,6.22,59.6,0.0,66.5,3.5,95.3,458.0,45.8,125771.7,55873.6,0.0
358,75.22,100.0,1.827,1827.0,54.8,57.9,14.3,0.0,0.0,1530.0,149.94,56.8,98.0,3.02,8.27,6.22,58.3,0.0,66.4,5.5,94.4,458.0,45.8,125771.7,55874.9,0.0
359,75.45,100.0,1.8,1800.0,54.8,58.3,14.3,0.0,0.1,1530.0,148.41,56.7,97.0,3.02,8.27,6.22,59.2,0.0,66.5,8.4,94.0,458.0,45.8,125771.7,55876.5,0.0
360,76.76,100.0,1.971,1971.0,55.2,56.8,14.3,0.0,0.0,1530.0,149.94,56.8,98.0,3.03,8.01,6.2,57.9,0.0,66.4,0.5,95.2,458.0,45.8,125771.7,55874.1,0.0
361,77.31,100.0,1.737,1737.0,55.1,57.4,14.3,0.0,0.4,1530.0,149.94,56.7,98.0,3.03,8.01,6.2,57.7,0.0,66.4,7.9,94.3,458.0,45.8,125771.7,55882.2,0.0
362,75.57,100.0,1.665,1665.0,55.1,57.2,14.3,0.0,0.0,1530.0,131.58,56.6,86.0,3.03,8.01,6.2,58.2,0.0,66.5,7.9,93.7,458.0,45.8,125771.7,55875.2,0.0
363,74.74,100.0,1.755,1755.0,55.1,58.5,14.3,0.0,0.0,1530.0,148.41,57.0,97.0,3.03,8.01,6.2,59.0,0.0,66.4,7.9,94.3,458.0,45.8,125771.7,55873.3,0.0
364,77.52,100.0,1.827,1827.0,55.5,58.2,14.3,0.0,0.0,1530.0,149.94,57.1,98.0,3.03,8.01,6.2,59.0,0.0,66.5,3.2,96.6,459.0,45.8,125771.7,55873.6,0.0
365,75.12,100.0,1.764,1764.0,55.4,58.6,14.3,0.0,0.0,1530.0,148.41,57.1,97.0,3.07,8.17,6.26,59.4,0.0,66.4,5.9,95.3,459.0,45.8,125771.7,55873.5,0.0
366,78.64,100.0,1.827,1827.0,55.5,58.0,14.3,0.0,0.0,1530.0,149.94,57.0,98.0,3.07,8.17,6.26,59.1,0.0,66.4,7.8,94.0,460.0,45.8,125771.7,55872.7,0.0
367,53.39,100.0,1.971,1971.0,54.8,57.2,14.3,0.0,0.0,1530.0,148.41,55.5,97.0,3.07,8.17,6.26,57.9,0.0,66.5,0.6,95.3,461.0,44.9,125771.7,54735.5,0.0
368,64.8,100.0,1.998,1998.0,54.5,63.1,14.3,0.0,0.0,1530.0,149.94,55.3,98.0,3.07,8.17,6.26,64.1,0.0,66.4,8.3,100.0,462.0,44.9,125771.7,54746.3,0.0
369,32.15,100.0,1.818,1818.0,54.2,58.4,14.3,0.0,0.1,1530.0,0.0,54.4,0.0,3.07,8.17,6.26,59.2,0.0,66.4,8.3,95.3,462.0,44.9,125771.7,54731.1,0.0
370,64.42,100.0,1.737,1737.0,54.1,60.7,14.3,0.0,0.1,1530.0,148.41,55.9,97.0,3.13,8.71,6.41,61.4,0.0,66.5,8.3,94.2,462.0,45.3,125771.7,55236.2,0.0
371,77.45,100.0,1.746,1746.0,55.0,58.7,14.3,0.0,0.0,1530.0,149.94,56.6,98.0,3.13,8.71,6.41,59.8,0.0,66.4,0.6,95.3,462.0,45.3,125771.7,55239.1,0.0
372,75.64,100.0,1.665,1665.0,55.2,58.6,14.3,0.0,0.0,1530.0,149.94,56.7,98.0,3.13,8.71,6.41,59.4,0.0,66.5,8.4,94.1,462.0,45.3,125771.7,55236.7,0.0
373,75.14,100.0,1.692,1692.0,55.2,58.1,14.3,0.0,0.0,1530.0,149.94,56.8,98.0,3.13,8.71,6.41,59.5,0.0,66.4,8.4,95.3,461.0,45.3,125771.7,55235.7,0.0
374,77.72,100.0,1.701,1701.0,55.5,56.7,14.3,0.0,0.0,1530.0,149.94,57.1,98.0,3.13,8.71,6.41,57.5,0.0,66.4,0.5,95.3,461.0,45.3,125771.7,55236.7,0.0
375,74.21,100.0,1.791,1791.0,55.4,57.5,14.3,0.0,0.0,1530.0,149.94,56.8,98.0,3.15,8.5,6.4,58.4,0.0,66.4,8.4,92.9,460.0,45.3,125771.7,55236.0,0.0
376,76.05,100.0,1.809,1809.0,55.2,58.4,14.3,0.0,0.0,1530.0,148.41,57.1,97.0,3.15,8.5,6.4,59.6,0.0,66.5,7.8,95.4,460.0,45.3,125771.7,55236.0,0.0
377,73.66,100.0,1.809,1809.0,55.2,59.3,14.3,0.0,0.0,1530.0,148.41,57.3,97.0,3.15,8.5,6.4,60.4,0.0,66.4,8.3,94.4,460.0,45.3,125771.7,55241.4,0.0
378,77.05,100.0,1.818,1818.0,55.3,56.6,14.3,0.0,0.0,1530.0,149.94,57.3,98.0,3.15,8.5,6.4,57.6,0.0,66.4,0.6,95.4,460.0,45.3,125771.7,55237.1,0.0
379,31.67,100.0,1.818,1818.0,55.5,57.6,14.3,0.0,0.0,1530.0,1.53,55.0,1.0,3.15,8.5,6.4,58.4,0.0,66.5,8.4,92.0,460.0,46.3,125771.7,56528.3,0.0
380,75.96,100.0,1.8,1800.0,54.9,59.7,14.3,0.0,0.1,1530.0,146.88,56.7,96.0,3.16,8.22,6.38,59.9,0.0,66.4,8.3,91.3,461.0,46.3,125771.7,56532.4,0.0
381,76.4,100.0,1.611,1611.0,55.3,57.0,14.3,0.0,0.0,1530.0,146.88,57.0,96.0,3.16,8.22,6.38,57.6,0.0,66.5,8.4,80.7,461.0,46.3,125771.7,56532.5,0.0
