elapsed_sec,board_power_w,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent
667,40.35,100.0,1.977,1977.4,68.7,49.3,13.6,0.0,0.0,1575.0,0.0,68.0,0.0,5.39,9.81,8.35,49.6,1.0,66.5,0.3,91.9,536.0,65.4,125771.7,80435.8,2.9
668,83.43,100.0,1.791,1791.0,68.5,54.5,13.6,0.0,0.1,1575.0,154.35,70.8,98.0,5.42,9.9,8.4,55.2,1.0,66.4,0.3,93.1,536.0,65.4,125771.7,80442.0,2.9
669,94.28,100.0,1.945,1945.3,69.4,52.8,13.6,0.0,0.0,1575.0,154.35,69.3,98.0,5.42,9.9,8.4,54.1,1.0,66.4,0.3,94.1,536.0,65.8,125771.7,80916.9,2.9
670,98.3,100.0,1.737,1737.0,69.7,51.2,13.6,0.0,0.2,1575.0,152.78,69.7,97.0,5.42,9.9,8.4,52.0,1.0,66.4,0.3,92.2,536.0,65.8,125771.7,80918.5,2.9
671,96.09,100.0,1.76,1760.1,69.8,50.8,13.6,0.0,0.0,1575.0,152.78,69.9,97.0,5.42,9.9,8.4,51.8,1.0,66.4,0.3,92.0,536.0,65.8,125771.7,80912.9,2.9
672,99.63,100.0,1.962,1962.0,69.9,50.8,13.6,0.0,0.0,1575.0,154.35,69.9,98.0,5.42,9.9,8.4,52.1,1.0,66.4,0.2,89.0,536.0,65.8,125771.7,80913.7,2.9
673,96.47,100.0,1.8,1800.0,70.0,50.9,13.6,0.0,0.1,1575.0,154.35,69.9,98.0,5.43,9.75,8.39,51.7,1.0,66.4,0.3,92.2,536.0,65.8,125771.7,80910.6,2.9
674,96.07,100.0,2.116,2116.3,69.9,50.5,13.6,0.0,0.0,1575.0,154.35,70.1,98.0,5.43,9.75,8.39,51.5,1.0,66.4,0.3,92.1,536.0,65.8,125771.7,80913.9,2.9
675,96.08,100.0,1.916,1915.7,69.7,48.1,13.6,0.0,0.0,1575.0,152.78,70.1,97.0,5.43,9.75,8.39,49.4,1.0,66.4,0.3,92.2,536.0,65.8,125771.7,80911.3,2.9
676,92.17,100.0,1.823,1823.1,70.0,50.1,13.6,0.0,0.0,1575.0,154.35,70.2,98.0,5.43,9.75,8.39,51.1,1.0,66.4,0.2,92.3,536.0,65.8,125771.7,80910.6,2.9
677,94.75,100.0,1.925,1924.7,70.0,51.7,13.6,0.0,0.0,1575.0,152.78,70.1,97.0,5.43,9.75,8.39,52.9,1.0,66.4,0.3,92.4,536.0,65.8,125771.7,80912.4,2.9
678,99.85,100.0,1.907,1906.7,70.1,51.6,13.6,0.0,0.2,1575.0,154.35,70.2,98.0,5.45,9.69,8.4,52.5,1.0,66.4,0.3,92.4,536.0,65.8,125771.7,80913.7,2.9
679,74.81,100.0,1.939,1938.9,68.8,52.8,13.6,0.0,0.0,1575.0,154.35,70.2,98.0,5.45,9.69,8.4,53.9,1.0,66.4,0.3,93.3,536.0,65.3,125771.7,80325.9,2.9
680,83.67,100.0,2.406,2405.6,68.7,53.2,13.6,0.0,0.0,1575.0,152.78,70.4,97.0,5.45,9.69,8.4,54.3,1.0,66.4,0.3,93.3,536.0,65.3,125771.7,80332.6,2.9
681,91.76,100.0,2.467,2467.3,68.4,52.9,13.6,0.0,0.1,1575.0,151.2,68.6,96.0,5.45,9.69,8.4,54.2,1.0,66.4,0.2,94.1,536.0,65.3,125771.7,80326.0,2.9
682,96.89,100.0,1.954,1954.3,69.8,51.3,13.6,0.0,0.0,1575.0,154.35,69.7,98.0,5.45,9.69,8.4,52.3,1.0,66.4,0.3,92.9,536.0,65.7,125771.7,80813.6,2.9
683,96.43,100.0,1.877,1877.1,69.9,49.9,13.6,0.0,0.1,1575.0,152.78,69.9,97.0,5.49,9.95,8.48,51.0,1.0,66.3,0.3,92.2,536.0,65.7,125771.7,80806.5,2.9
684,101.07,100.0,1.814,1814.1,69.9,49.7,13.6,0.0,0.1,1575.0,154.35,70.0,98.0,5.49,9.95,8.48,50.9,1.0,66.4,0.2,89.3,536.0,65.7,125771.7,80807.0,2.9
685,96.13,100.0,2.008,2008.3,69.9,48.9,13.6,0.0,0.0,1575.0,154.35,70.1,98.0,5.49,9.95,8.48,49.0,1.0,66.5,0.3,88.5,536.0,65.7,125771.7,80805.2,2.9
686,99.07,100.0,1.993,1992.9,69.2,49.5,13.6,0.0,0.0,1575.0,143.32,70.0,91.0,5.49,9.95,8.48,50.2,1.0,66.3,0.3,80.9,536.0,65.7,125771.7,80807.1,2.9
687,101.04,100.0,1.909,1909.3,69.0,49.7,13.6,0.0,0.0,1575.0,154.35,70.1,98.0,5.49,9.95,8.48,50.5,1.0,66.4,0.2,89.4,536.0,65.7,125771.7,80804.6,2.9
688,93.71,100.0,2.088,2088.0,69.1,50.8,13.6,0.0,0.1,1575.0,152.78,70.0,97.0,5.5,9.64,8.43,51.6,1.0,66.4,0.3,90.9,536.0,65.7,125771.7,80805.7,2.9
689,96.53,100.0,1.908,1908.0,69.2,50.6,13.6,0.0,0.0,1575.0,151.2,70.1,96.0,5.5,9.64,8.43,51.8,1.0,66.4,0.3,90.8,536.0,65.7,125771.7,80805.6,2.9
690,98.11,100.0,1.977,1977.4,69.5,50.4,13.6,0.0,0.0,1575.0,154.35,70.2,98.0,5.5,9.64,8.43,51.4,1.0,66.4,0.2,91.2,536.0,65.7,125771.7,80807.1,2.9
691,111.55,100.0,2.426,2426.1,70.0,50.1,13.6,0.0,0.0,1575.0,154.35,70.4,98.0,5.5,9.64,8.43,51.3,1.0,66.4,0.3,91.0,536.0,65.7,125771.7,80827.0,2.9
692,95.42,100.0,1.932,1932.4,69.6,51.3,13.6,0.0,0.2,1575.0,154.35,70.2,98.0,5.5,9.64,8.43,52.6,1.0,66.4,0.3,89.5,536.0,65.7,125771.7,80806.9,2.9
693,97.65,100.0,1.986,1986.4,69.8,50.2,13.6,0.0,0.0,1575.0,154.35,70.3,98.0,5.5,9.35,8.39,51.1,1.0,66.4,0.2,92.0,536.0,65.7,125771.7,80805.5,2.9
694,92.43,100.0,2.026,2026.3,69.9,51.1,13.6,0.0,0.0,1575.0,154.35,70.2,98.0,5.5,9.35,8.39,52.6,1.0,66.4,0.3,89.9,536.0,65.7,125771.7,80805.2,2.9
695,92.1,100.0,1.794,1793.6,69.2,51.6,13.6,0.0,0.1,1575.0,154.35,70.3,98.0,5.5,9.35,8.39,52.6,1.0,66.4,0.3,90.8,536.0,65.7,125771.7,80806.7,2.9
696,98.25,100.0,1.768,1767.9,69.2,50.5,13.6,0.0,0.7,1575.0,152.78,70.3,97.0,5.5,9.35,8.39,51.8,1.0,66.3,0.2,90.7,536.0,65.7,125771.7,80807.3,2.9
697,92.66,100.0,1.746,1746.0,70.0,47.5,13.6,0.0,0.0,1575.0,154.35,70.2,98.0,5.5,9.35,8.39,48.4,1.0,66.4,0.3,91.2,536.0,65.7,125771.7,80804.2,2.9
698,89.38,100.0,1.755,1755.0,69.9,47.2,13.6,0.0,0.0,1575.0,152.78,70.3,97.0,5.5,9.08,8.35,47.9,1.0,66.4,0.2,89.9,536.0,65.7,125771.7,80803.1,2.9
699,94.77,100.0,1.683,1683.0,69.8,47.5,13.6,0.0,0.0,1575.0,154.35,70.3,98.0,5.5,9.08,8.35,48.6,1.0,66.4,0.3,91.2,535.0,65.7,125771.7,80803.5,2.9
700,91.7,100.0,1.893,1892.6,69.6,44.9,13.6,0.0,0.2,1575.0,143.32,70.1,91.0,5.5,9.08,8.35,45.8,1.0,66.3,0.2,90.6,535.0,65.7,125771.7,80804.8,2.9
701,93.21,100.0,1.885,1884.9,69.6,46.1,13.6,0.0,0.0,1575.0,152.78,70.3,97.0,5.5,9.08,8.35,46.9,1.0,66.4,0.2,91.1,535.0,65.7,125771.7,80804.2,2.9
702,94.82,100.0,1.986,1986.4,69.5,45.7,13.6,0.0,0.1,1575.0,152.78,70.3,97.0,5.5,9.08,8.35,46.5,1.0,66.3,0.2,91.9,536.0,65.7,125771.7,80806.3,2.9
703,91.07,100.0,1.9,1900.3,69.6,43.6,13.6,0.0,0.0,1575.0,154.35,70.3,98.0,5.51,8.83,8.31,44.8,1.0,66.4,0.3,92.0,536.0,65.7,125771.7,80809.3,2.9
704,98.42,100.0,1.939,1938.9,69.5,43.4,13.6,0.0,0.0,1575.0,154.35,70.3,98.0,5.51,8.83,8.31,44.5,1.0,66.3,0.2,90.7,536.0,65.7,125771.7,80810.1,2.9
705,96.85,100.0,1.956,1955.6,69.8,45.1,13.6,0.0,0.0,1575.0,154.35,70.4,98.0,5.51,8.83,8.31,46.8,1.0,66.4,0.2,91.9,536.0,65.7,125771.7,80810.6,2.9
706,97.53,100.0,1.754,1753.7,69.8,46.5,13.6,0.0,0.1,1575.0,154.35,70.4,98.0,5.51,8.83,8.31,47.4,1.0,66.3,0.3,91.3,536.0,65.7,125771.7,80805.9,2.9
707,51.2,100.0,1.878,1878.4,69.0,48.9,13.6,0.0,0.0,1575.0,42.52,69.3,27.0,5.51,8.83,8.31,49.4,1.0,66.5,0.3,90.9,536.0,64.4,125771.7,79149.0,2.9
708,89.63,100.0,2.219,2219.1,69.9,53.1,13.6,0.0,0.0,1575.0,152.78,71.2,97.0,5.55,9.17,8.39,53.6,1.0,66.4,0.3,91.9,536.0,64.3,125771.7,79137.8,2.9
709,102.05,100.0,2.04,2040.4,69.1,51.4,13.6,0.0,0.1,1575.0,152.78,71.1,97.0,5.55,9.17,8.39,52.1,1.0,66.4,0.3,91.9,536.0,64.7,125771.7,79623.3,2.9
710,105.22,100.0,1.644,1644.4,69.7,51.0,13.6,0.0,0.0,1575.0,154.35,71.3,98.0,5.55,9.17,8.39,52.3,1.0,66.4,0.3,90.8,536.0,64.7,125771.7,79614.4,2.9
711,102.6,100.0,1.868,1868.1,70.0,51.2,13.6,0.0,0.1,1575.0,154.35,71.5,98.0,5.55,9.17,8.39,52.5,1.0,66.5,0.3,90.6,536.0,64.7,125771.7,79614.2,2.9
712,105.87,100.0,1.837,1837.3,70.1,52.2,13.6,0.0,0.0,1575.0,154.35,71.8,98.0,5.55,9.17,8.39,53.4,1.0,66.4,0.3,89.7,536.0,64.7,125771.7,79612.1,2.9
713,105.24,100.0,1.976,1976.1,70.5,50.6,13.6,0.0,0.0,1575.0,152.78,71.8,97.0,5.54,8.83,8.34,51.5,1.0,66.4,0.3,89.2,536.0,64.7,125771.7,79612.1,2.9
714,101.82,100.0,1.815,1815.4,69.8,50.7,13.6,0.0,0.1,1575.0,151.2,71.9,96.0,5.54,8.83,8.34,51.1,1.0,66.4,0.3,88.6,536.0,64.7,125771.7,79614.1,2.9
715,102.93,100.0,1.653,1653.4,70.3,51.9,13.6,0.0,0.2,1575.0,137.02,71.8,87.0,5.54,8.83,8.34,52.5,1.0,66.5,0.3,88.2,536.0,64.7,125771.7,79613.1,2.9
716,108.93,100.0,1.968,1968.4,70.9,50.3,13.6,0.0,0.0,1575.0,152.78,72.2,97.0,5.54,8.83,8.34,51.5,1.0,66.4,0.3,92.0,536.0,64.7,125771.7,79613.0,2.9
717,100.58,100.0,1.962,1962.0,70.9,50.4,13.6,0.0,0.0,1575.0,154.35,72.2,98.0,5.54,8.83,8.34,51.3,1.0,66.4,0.3,90.6,536.0,64.7,125771.7,79610.4,2.9
718,105.58,100.0,1.885,1884.9,70.9,53.0,13.6,0.0,0.0,1575.0,154.35,72.4,98.0,5.57,9.0,8.38,54.3,1.0,66.4,0.3,90.0,536.0,64.7,125771.7,79608.2,2.9
719,103.66,100.0,2.069,2068.7,71.3,52.3,13.6,0.0,0.0,1575.0,152.78,72.3,97.0,5.57,9.0,8.38,53.0,1.0,66.5,0.3,89.5,536.0,64.7,125771.7,79610.7,2.9
720,104.92,100.0,1.746,1746.0,70.3,52.3,13.6,0.0,0.0,1575.0,154.35,72.4,98.0,5.57,9.0,8.38,53.4,1.0,66.3,0.3,88.5,536.0,64.7,125771.7,79607.7,2.9
721,104.64,100.0,1.7,1699.7,70.9,54.2,13.6,0.0,0.0,1575.0,152.78,72.3,97.0,5.57,9.0,8.38,55.2,1.0,66.4,0.3,88.4,536.0,64.7,125771.7,79608.5,2.9
722,104.86,100.0,1.614,1613.6,70.9,52.4,13.6,0.0,0.1,1575.0,144.9,72.3,92.0,5.57,9.0,8.38,53.7,1.0,66.5,0.3,91.6,536.0,64.7,125771.7,79617.2,2.9
723,104.5,100.0,1.669,1668.9,70.8,50.3,13.6,0.0,0.0,1575.0,135.45,72.3,86.0,5.56,8.6,8.31,51.4,1.0,66.4,0.2,89.3,536.0,64.7,125771.7,79609.8,2.9
724,100.74,100.0,1.746,1746.0,70.7,52.7,13.6,0.0,0.0,1575.0,151.2,72.4,96.0,5.56,8.6,8.31,53.4,1.0,66.4,0.3,90.0,536.0,64.7,125771.7,79608.6,2.9
725,102.77,100.0,1.653,1653.4,70.7,48.9,13.6,0.0,0.2,1575.0,154.35,72.6,98.0,5.56,8.6,8.31,49.9,1.0,66.4,0.3,90.1,536.0,64.7,125771.7,79609.3,2.9
726,105.05,100.0,1.768,1767.9,70.9,50.9,13.6,0.0,0.7,1575.0,154.35,72.6,98.0,5.56,8.6,8.31,51.6,1.0,66.4,0.3,93.5,536.0,64.7,125771.7,79608.5,2.9
727,106.38,100.0,1.815,1815.4,70.6,49.4,13.6,0.0,0.0,1575.0,154.35,72.8,98.0,5.56,8.6,8.31,50.5,1.0,66.5,0.3,93.4,536.0,64.7,125771.7,79609.1,2.9
728,108.17,100.0,1.66,1659.9,70.9,50.0,13.6,0.0,0.0,1575.0,152.78,72.8,97.0,5.64,9.44,8.48,50.8,1.0,66.4,0.3,92.2,536.0,64.7,125771.7,79612.7,2.9
729,64.17,100.0,1.692,1692.0,70.9,50.8,13.6,0.0,0.0,1575.0,118.12,72.4,75.0,5.64,9.44,8.48,51.7,1.0,66.4,0.3,93.2,536.0,64.7,125771.7,79613.4,2.9
730,106.7,100.0,1.575,1575.0,71.1,49.6,13.6,0.0,0.1,1575.0,154.35,73.0,98.0,5.64,9.44,8.48,50.4,1.0,66.4,0.3,89.9,536.0,64.7,125771.7,79610.5,2.9
731,99.86,100.0,1.908,1908.0,70.8,50.7,13.6,0.0,0.0,1575.0,154.35,71.8,98.0,5.64,9.44,8.48,51.3,1.0,66.4,0.3,88.8,536.0,64.7,125771.7,79613.4,2.9
732,98.16,100.0,1.848,1847.6,71.2,50.3,13.6,0.0,0.2,1575.0,154.35,71.7,98.0,5.64,9.44,8.48,51.2,1.0,66.4,0.2,92.0,536.0,64.7,125771.7,79610.6,2.9
733,96.67,100.0,2.125,2125.3,70.7,50.0,13.6,0.0,0.0,1575.0,149.62,71.6,95.0,5.67,9.56,8.53,51.1,1.0,66.4,0.3,91.8,536.0,64.7,125771.7,79609.9,2.9
734,95.87,100.0,1.637,1636.7,70.7,50.0,13.6,0.0,0.0,1575.0,154.35,71.6,98.0,5.67,9.56,8.53,50.8,1.0,66.4,0.3,92.3,536.0,64.7,125771.7,79612.7,2.9
735,93.77,100.0,1.754,1753.7,70.4,51.0,13.6,0.0,0.1,1575.0,154.35,71.6,98.0,5.67,9.56,8.53,51.6,1.0,66.4,0.3,88.8,536.0,64.7,125771.7,79613.4,2.9
736,95.97,100.0,1.652,1652.1,70.6,49.6,13.6,0.0,0.0,1575.0,152.78,71.6,97.0,5.67,9.56,8.53,50.5,1.0,66.4,0.3,88.6,536.0,64.7,125771.7,79614.8,2.9
737,43.87,100.0,2.053,2053.3,70.7,52.4,13.6,0.0,0.0,1566.0,1.57,69.2,1.0,5.67,9.56,8.53,53.2,1.0,66.5,0.3,93.1,537.0,65.8,125771.7,80918.2,2.9
738,42.73,100.0,2.188,2188.3,69.0,57.7,13.6,0.0,0.0,1251.0,16.26,68.2,13.0,5.74,10.32,8.7,58.5,1.0,66.4,0.3,90.4,537.0,65.8,125771.7,80920.6,2.9
739,76.95,92.9,2.146,2145.9,68.4,53.8,13.6,0.0,0.0,1575.0,152.78,69.3,97.0,5.74,10.32,8.7,54.4,1.0,66.4,0.3,92.5,537.0,65.4,125771.7,80434.8,2.9
740,84.59,100.0,1.868,1868.1,68.6,51.1,13.6,0.0,0.2,1575.0,154.35,70.2,98.0,5.74,10.32,8.7,52.7,1.0,66.4,0.2,92.1,537.0,65.4,125771.7,80432.8,2.9
741,42.19,100.0,2.1,2099.6,68.3,51.3,13.6,0.0,0.0,1548.0,0.0,67.6,0.0,5.74,10.32,8.7,52.0,1.0,66.4,0.3,92.4,537.0,65.3,125771.7,80421.1,2.9
742,98.75,100.0,1.985,1985.1,69.3,49.8,13.6,0.0,0.0,1575.0,154.35,70.1,98.0,5.74,10.32,8.7,51.0,1.0,66.4,0.3,92.2,537.0,65.8,125771.7,80909.6,2.9
743,95.03,100.0,2.016,2016.0,69.5,49.7,13.6,0.0,0.1,1575.0,154.35,70.2,98.0,5.78,10.53,8.77,50.6,1.0,66.4,0.3,91.3,537.0,65.8,125771.7,80909.1,2.9
744,96.08,100.0,1.947,1946.6,69.5,47.9,13.6,0.0,0.0,1575.0,151.2,70.4,96.0,5.78,10.53,8.77,48.9,1.0,66.4,0.3,91.4,537.0,65.8,125771.7,80909.3,2.9
745,98.5,100.0,1.894,1893.9,69.8,48.0,13.6,0.0,0.0,1575.0,154.35,70.5,98.0,5.78,10.53,8.77,49.0,1.0,66.4,0.2,92.0,537.0,65.8,125771.7,80912.2,2.9
746,97.7,100.0,1.961,1960.7,69.8,48.6,13.6,0.0,0.2,1575.0,154.35,70.6,98.0,5.78,10.53,8.77,49.4,1.0,66.4,0.3,89.7,537.0,65.8,125771.7,80909.6,2.9
747,98.11,100.0,1.768,1767.9,70.0,47.5,13.6,0.0,0.0,1575.0,152.78,70.6,97.0,5.78,10.53,8.77,48.6,1.0,66.4,0.3,92.0,537.0,65.8,125771.7,80910.7,2.9
748,97.43,100.0,1.953,1953.0,70.0,46.4,13.6,0.0,0.0,1575.0,152.78,70.7,97.0,5.78,10.17,8.73,47.4,1.0,66.4,0.3,92.0,534.0,65.8,125771.7,80910.3,2.9
749,94.13,100.0,1.993,1992.9,69.7,48.8,13.6,0.0,0.0,1575.0,138.6,70.7,88.0,5.78,10.17,8.73,49.8,1.0,66.4,0.2,91.3,534.0,65.8,125771.7,80912.3,2.9
750,94.64,100.0,1.831,1830.9,69.9,49.0,13.6,0.0,0.1,1575.0,151.2,70.7,96.0,5.78,10.17,8.73,49.8,1.0,66.4,0.3,86.4,534.0,65.8,125771.7,80909.5,2.9
751,96.39,100.0,2.001,2000.6,70.4,48.1,13.6,0.0,0.0,1575.0,152.78,70.7,97.0,5.78,10.17,8.73,49.4,1.0,66.4,0.3,92.0,534.0,65.8,125771.7,80914.2,2.9
752,94.31,100.0,1.97,1969.7,70.4,48.5,13.6,0.0,0.0,1575.0,154.35,70.9,98.0,5.78,10.17,8.73,49.6,1.0,66.4,0.3,92.1,535.0,65.8,125771.7,80922.8,2.9
753,93.8,100.0,1.961,1960.7,70.5,49.8,13.6,0.0,0.0,1575.0,154.35,70.9,98.0,5.78,9.92,8.7,50.8,1.0,66.4,0.2,90.7,535.0,65.8,125771.7,80922.3,2.9
754,95.62,100.0,1.999,1999.3,70.5,48.5,13.6,0.0,0.0,1575.0,152.78,70.9,97.0,5.78,9.92,8.7,49.5,1.0,66.4,0.3,92.1,535.0,65.8,125771.7,80913.0,2.9
755,96.67,100.0,1.923,1923.4,70.5,48.8,13.6,0.0,0.0,1575.0,151.2,70.9,96.0,5.78,9.92,8.7,49.9,1.0,66.4,0.3,89.4,536.0,65.8,125771.7,80915.4,2.9
756,101.95,100.0,2.076,2076.4,70.4,50.3,13.6,0.0,1.1,1575.0,154.35,71.0,98.0,5.78,9.92,8.7,51.0,1.0,66.4,0.2,88.9,536.0,65.8,125771.7,80916.8,2.9
757,98.16,100.0,1.86,1860.4,70.2,47.4,13.6,0.0,0.0,1575.0,154.35,71.0,98.0,5.78,9.92,8.7,48.7,1.0,66.3,0.3,91.7,536.0,65.8,125771.7,80913.8,2.9
758,95.49,100.0,2.094,2094.4,70.4,49.5,13.6,0.0,0.0,1575.0,152.78,71.1,97.0,5.79,9.68,8.67,50.8,1.0,66.5,0.3,90.5,536.0,65.8,125771.7,80915.1,2.9
759,96.85,100.0,1.845,1845.0,70.2,47.0,13.6,0.0,0.0,1575.0,152.78,71.0,97.0,5.79,9.68,8.67,48.2,1.0,66.4,0.2,90.7,536.0,65.8,125771.7,80916.9,2.9
760,84.49,100.0,1.737,1737.0,70.2,45.7,13.6,0.0,0.0,1575.0,141.75,70.9,90.0,5.79,9.68,8.67,46.8,1.0,66.3,0.3,92.2,536.0,65.8,125771.7,80913.9,2.9
761,94.59,100.0,1.837,1837.3,70.2,46.0,13.6,0.0,0.0,1575.0,148.05,70.9,94.0,5.79,9.68,8.67,47.5,1.0,66.3,0.2,91.0,537.0,65.8,125771.7,80913.0,2.9
762,93.84,100.0,1.738,1738.3,70.3,46.6,13.6,0.0,0.0,1575.0,149.62,71.0,95.0,5.79,9.68,8.67,47.2,1.0,66.4,0.2,89.7,537.0,65.8,125771.7,80909.1,2.9
763,93.82,100.0,1.715,1715.1,70.4,47.2,13.6,0.0,0.0,1575.0,151.2,71.0,96.0,5.81,9.63,8.68,47.9,1.0,66.4,0.2,90.7,537.0,65.8,125771.7,80913.5,2.9
764,93.85,100.0,1.947,1946.6,70.5,45.6,13.6,0.0,0.0,1575.0,151.2,71.0,96.0,5.81,9.63,8.68,46.6,1.0,66.3,0.3,89.5,537.0,65.8,125771.7,80909.7,2.9
765,89.29,100.0,1.701,1701.0,69.8,45.0,13.6,0.0,0.2,1575.0,140.18,70.9,89.0,5.81,9.63,8.68,46.1,1.0,66.4,0.2,89.9,537.0,65.8,125771.7,80913.7,2.9
766,87.31,100.0,1.652,1652.1,69.8,45.7,13.6,0.0,0.1,1575.0,137.02,71.0,87.0,5.81,9.63,8.68,47.2,1.0,66.4,0.2,90.4,537.0,65.8,125771.7,80911.4,2.9
767,39.5,100.0,1.599,1599.4,68.9,45.5,13.6,0.0,0.0,1566.0,0.0,68.7,0.0,5.81,9.63,8.68,46.0,1.0,66.3,0.3,77.8,537.0,65.8,125771.7,80911.5,2.9
768,43.01,100.0,2.01,2009.6,68.7,47.0,13.6,0.0,0.0,1278.0,0.0,67.6,0.0,5.8,9.26,8.61,47.9,1.0,66.4,0.2,89.9,537.0,66.8,125771.7,82164.7,2.9
769,41.39,100.0,2.431,2431.3,68.5,53.3,13.6,0.0,0.0,981.0,10.79,67.0,11.0,5.8,9.26,8.61,54.5,1.0,66.4,0.4,90.7,537.0,65.9,125771.7,81108.4,2.9
770,38.74,100.0,2.264,2264.1,68.1,55.3,13.6,0.0,0.0,693.0,13.17,66.4,19.0,5.8,9.26,8.61,56.3,1.0,66.5,0.3,91.3,537.0,65.9,125771.7,81097.1,2.9
771,38.86,100.0,2.319,2319.4,67.5,55.9,13.6,0.0,0.2,396.0,7.92,65.8,20.0,5.8,9.26,8.61,56.7,1.0,66.3,0.2,89.8,537.0,65.9,125771.7,81086.3,2.9
772,36.32,100.0,2.124,2124.0,67.4,52.6,13.6,0.0,0.0,315.0,4.1,65.3,13.0,5.8,9.26,8.61,53.7,1.0,66.4,0.3,90.5,537.0,64.9,125771.7,79855.4,2.9
773,36.25,100.0,2.093,2093.1,66.8,53.2,13.6,0.0,0.0,315.0,8.82,65.0,28.0,5.82,9.16,8.6,54.3,1.0,66.5,0.4,91.1,537.0,64.9,125771.7,79854.3,2.9
774,81.48,100.0,1.791,1791.0,66.2,51.0,13.6,0.0,0.0,1575.0,152.78,68.0,97.0,5.82,9.16,8.6,51.7,1.0,66.4,0.3,88.9,537.0,64.6,125771.7,79505.5,2.9
775,84.36,100.0,1.899,1899.0,66.7,52.8,13.6,0.0,0.1,1575.0,154.35,68.4,98.0,5.82,9.16,8.6,53.7,1.0,66.4,0.3,90.7,537.0,64.5,125771.7,79363.4,2.9
776,41.36,100.0,2.022,2022.4,67.0,53.5,13.6,0.0,0.0,1485.0,16.34,65.4,11.0,5.82,9.16,8.6,54.3,1.0,66.5,0.3,90.0,537.0,64.5,125771.7,79360.6,2.9
777,38.5,100.0,1.845,1845.0,66.3,55.8,13.6,0.0,0.2,1206.0,8.44,64.9,7.0,5.82,9.16,8.6,57.2,1.0,66.4,0.3,91.1,537.0,64.5,125771.7,79360.4,2.9
778,89.12,100.0,1.979,1978.7,66.5,52.3,13.6,0.0,0.0,1575.0,152.78,67.0,97.0,5.83,9.06,8.59,53.0,1.0,66.5,0.3,90.9,537.0,64.9,125771.7,79863.8,2.9
779,109.57,100.0,2.062,2062.3,67.3,49.5,13.6,0.0,0.0,1575.0,154.35,68.9,98.0,5.83,9.06,8.59,50.6,1.0,66.4,0.3,89.9,537.0,64.9,125771.7,79860.5,2.9
780,100.32,100.0,1.891,1891.3,67.7,51.6,13.6,0.0,0.0,1575.0,154.35,69.2,98.0,5.83,9.06,8.59,52.8,1.0,66.5,0.4,91.0,537.0,64.9,125771.7,79850.9,2.9
781,105.12,100.0,1.862,1861.7,68.2,50.4,13.6,0.0,0.1,1575.0,152.78,69.7,97.0,5.83,9.06,8.59,51.4,1.0,66.4,0.3,89.9,536.0,64.9,125771.7,79860.3,2.9
782,103.17,100.0,2.047,2046.9,68.5,49.3,13.6,0.0,0.0,1575.0,154.35,70.1,98.0,5.83,9.06,8.59,50.8,1.0,66.4,0.3,91.9,536.0,64.9,125771.7,79863.5,2.9
783,104.87,100.0,1.956,1955.6,68.6,49.1,13.6,0.0,0.0,1575.0,154.35,70.5,98.0,5.88,9.62,8.72,50.0,1.0,66.4,0.3,90.0,536.0,64.9,125771.7,79852.8,2.9
784,106.58,100.0,1.854,1854.0,68.7,49.7,13.6,0.0,0.0,1575.0,152.78,70.6,97.0,5.88,9.62,8.72,50.9,1.0,66.5,0.3,90.7,536.0,64.9,125771.7,79852.6,2.9
785,106.08,100.0,1.785,1784.6,69.0,49.8,13.6,0.0,0.2,1575.0,148.05,70.8,94.0,5.88,9.62,8.72,51.0,1.0,66.3,0.3,90.1,536.0,64.9,125771.7,79850.0,2.9
786,103.04,100.0,2.002,2001.9,69.7,51.3,13.6,0.0,0.8,1575.0,154.35,71.0,98.0,5.88,9.62,8.72,52.5,1.0,66.5,0.3,90.7,536.0,64.9,125771.7,79849.7,2.9
787,104.39,100.0,1.962,1962.0,69.5,51.8,13.6,0.0,0.0,1575.0,154.35,71.1,98.0,5.88,9.62,8.72,52.8,1.0,66.4,0.3,91.3,536.0,64.9,125771.7,79852.3,2.9
788,103.95,100.0,1.761,1761.4,69.5,50.6,13.6,0.0,0.0,1575.0,154.35,71.2,98.0,5.93,10.05,8.82,51.7,1.0,66.4,0.3,90.6,536.0,64.9,125771.7,79851.6,2.9
789,102.27,100.0,2.303,2302.7,70.0,48.0,13.6,0.0,0.0,1575.0,154.35,71.4,98.0,5.93,10.05,8.82,49.0,1.0,66.5,0.3,89.0,536.0,64.9,125771.7,79849.0,2.9
790,105.0,100.0,2.039,2039.1,70.2,48.5,13.6,0.0,0.1,1575.0,154.35,71.6,98.0,5.93,10.05,8.82,49.5,1.0,66.5,0.3,92.1,536.0,64.9,125771.7,79852.1,2.9
791,106.19,100.0,1.932,1932.4,70.3,48.9,13.6,0.0,0.0,1575.0,154.35,71.6,98.0,5.93,10.05,8.82,50.2,1.0,66.4,0.3,92.9,537.0,64.9,125771.7,79862.7,2.9
