elapsed_sec,board_power_w,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent
294,28.55,100.0,2.202,2201.6,60.1,95.9,28.4,0.0,0.0,306.0,0.0,,0.0,12.23,25.75,16.78,95.9,0.0,66.4,0.3,98.0,402.0,78.9,62828.1,48917.0,1.0
295,28.55,100.0,2.202,2201.6,59.6,96.6,28.4,0.0,0.0,306.0,0.0,,0.0,12.23,25.75,16.78,96.6,0.0,66.5,0.3,98.0,402.0,78.9,62828.1,48916.4,1.0
296,28.05,100.0,2.202,2201.6,59.8,96.2,28.4,0.0,0.0,306.0,0.0,,0.0,12.23,25.75,16.78,96.1,0.0,66.4,0.3,98.0,402.0,78.9,62828.1,48918.2,1.0
297,28.36,100.0,2.202,2201.6,59.6,95.7,28.4,0.0,0.1,306.0,0.0,,0.0,12.23,25.75,16.78,95.9,0.0,66.4,0.3,99.0,402.0,78.9,62828.1,48919.0,1.0
298,29.06,100.0,2.202,2201.6,59.5,96.5,28.4,0.0,0.1,306.0,0.0,,0.0,12.22,24.49,16.66,96.4,0.0,66.4,0.3,100.0,402.0,78.9,62828.1,48913.3,1.0
299,28.56,100.0,2.202,2201.6,59.8,96.7,28.4,0.0,0.0,306.0,0.0,,0.0,12.22,24.49,16.66,96.8,0.0,66.5,0.4,99.0,402.0,78.9,62828.1,48926.8,1.0
300,28.35,100.0,2.202,2201.6,59.6,95.7,28.4,0.0,0.0,306.0,0.0,,0.0,12.22,24.49,16.66,95.6,0.0,66.4,0.2,98.0,402.0,78.9,62828.1,48916.6,1.0
301,28.14,100.0,2.202,2201.6,59.6,95.9,28.4,0.0,0.0,306.0,0.0,,0.0,12.22,24.49,16.66,95.9,0.0,66.5,0.4,97.0,402.0,78.9,62828.1,48929.9,1.0
302,28.76,100.0,2.202,2201.6,59.3,95.6,28.4,0.0,0.3,306.0,0.0,,0.0,12.22,24.49,16.66,95.8,0.0,66.5,0.5,98.0,402.0,78.9,62828.1,48938.5,1.0
303,29.45,100.0,2.202,2201.6,60.4,96.4,28.4,0.0,0.1,306.0,0.0,,0.0,12.27,24.29,16.75,96.4,0.0,66.4,0.3,98.1,402.0,78.9,62828.1,48928.6,1.0
304,28.05,100.0,2.202,2201.6,59.4,96.0,28.4,0.0,0.0,306.0,0.0,,0.0,12.27,24.29,16.75,95.7,0.0,66.4,0.2,98.0,402.0,78.9,62828.1,48916.7,1.0
305,28.15,100.0,2.202,2201.6,59.2,95.3,28.4,0.0,0.0,306.0,0.0,,0.0,12.27,24.29,16.75,95.4,0.0,66.4,0.3,97.0,402.0,78.9,62828.1,48915.8,1.0
306,28.75,100.0,2.202,2201.6,59.7,95.0,28.4,0.0,0.0,306.0,0.0,,0.0,12.27,24.29,16.75,95.0,0.0,66.3,0.2,98.0,402.0,78.8,62828.1,48904.5,1.0
307,28.04,100.0,2.202,2201.6,59.9,95.1,28.4,0.0,0.0,306.0,0.0,,0.0,12.27,24.29,16.75,95.2,0.0,66.3,0.2,98.0,402.0,78.8,62828.1,48907.5,1.0
308,27.94,100.0,2.202,2201.6,59.6,95.1,28.4,0.0,0.0,306.0,0.0,,0.0,12.33,24.19,16.86,94.9,0.0,66.4,0.3,96.9,402.0,78.9,62828.1,48915.6,1.0
309,27.35,100.0,2.202,2201.6,58.7,88.4,28.4,0.0,0.3,495.4,9.41,53.4,19.0,12.33,24.19,16.86,88.6,0.0,66.3,0.2,92.9,402.0,78.9,62828.1,48953.1,1.0
310,55.87,100.0,2.202,2201.6,59.1,71.1,28.4,0.0,0.0,1269.5,126.95,58.8,100.0,12.33,24.19,16.86,71.0,0.0,66.4,0.2,90.0,402.0,79.0,62828.1,49034.1,1.0
311,56.57,100.0,2.202,2201.6,59.8,72.9,28.4,0.0,0.0,1300.5,130.05,58.9,100.0,12.33,24.19,16.86,73.1,0.0,66.4,0.3,89.7,402.0,79.2,62828.1,49118.9,1.0
312,58.98,100.0,2.197,2197.3,59.8,69.8,28.4,0.0,0.0,1300.5,130.05,59.1,100.0,12.33,24.19,16.86,70.0,0.0,66.3,0.2,85.1,402.0,79.2,62828.1,49119.8,1.0
313,59.99,100.0,2.202,2201.6,60.2,67.7,28.4,0.0,0.1,1300.5,130.05,59.3,100.0,12.28,22.49,16.63,67.9,0.0,66.3,0.3,89.5,402.0,79.2,62828.1,49126.5,1.0
314,31.98,100.0,2.202,2201.6,59.9,74.3,28.4,0.0,0.0,1170.0,117.0,53.8,100.0,12.28,22.49,16.63,74.3,0.0,66.5,0.3,90.3,402.0,80.0,62828.1,49626.8,1.0
315,28.86,100.0,2.202,2201.6,60.3,87.8,28.4,0.0,0.0,475.6,32.82,53.3,69.0,12.28,22.49,16.63,87.9,0.0,66.4,0.3,98.0,402.0,79.0,62828.1,48983.5,1.0
316,29.36,100.0,2.202,2201.6,59.9,95.4,28.4,0.0,0.0,306.0,0.0,53.1,0.0,12.28,22.49,16.63,95.5,0.0,66.4,0.3,98.0,402.0,79.0,62828.1,48991.3,1.0
317,29.05,100.0,2.202,2201.6,60.8,95.9,28.4,0.0,0.0,306.0,0.0,,0.0,12.28,22.49,16.63,95.9,0.0,66.4,0.2,98.0,402.0,79.0,62828.1,48988.7,1.0
318,28.66,100.0,2.202,2201.6,59.9,96.0,28.4,0.0,0.0,306.0,0.0,,0.0,12.33,22.53,16.73,96.1,0.0,66.4,0.3,99.0,402.0,79.0,62828.1,48984.5,1.0
319,28.35,100.0,2.202,2201.6,60.4,95.8,28.4,0.0,0.0,306.0,0.0,,0.0,12.33,22.53,16.73,95.7,0.0,66.4,0.3,97.0,402.0,79.0,62828.1,48988.0,1.0
320,28.85,100.0,2.202,2201.6,60.2,95.9,28.4,0.0,0.1,306.0,0.0,,0.0,12.33,22.53,16.73,95.8,0.0,66.4,0.3,99.0,402.0,79.0,62828.1,48986.9,1.0
321,28.76,100.0,2.202,2201.6,60.2,94.7,28.4,0.0,0.0,306.0,0.0,,0.0,12.33,22.53,16.73,94.7,0.0,66.4,0.3,99.0,402.0,79.0,62828.1,48982.7,1.0
322,29.45,100.0,2.202,2201.6,60.4,96.6,28.4,0.0,0.0,306.0,0.0,,0.0,12.33,22.53,16.73,96.8,0.0,66.4,0.3,100.0,402.0,79.0,62828.1,48993.5,1.0
323,28.55,100.0,2.202,2201.6,60.6,95.7,28.4,0.0,0.0,306.0,0.0,,0.0,12.37,22.25,16.77,95.6,0.0,66.4,0.3,98.0,402.0,79.0,62828.1,48990.3,1.0
324,28.55,100.0,2.202,2201.6,59.6,95.8,28.4,0.0,0.0,306.0,0.0,,0.0,12.37,22.25,16.77,95.9,0.0,66.4,0.3,99.0,402.0,79.0,62828.1,48994.7,1.0
325,28.96,100.0,2.202,2201.6,60.2,96.3,28.4,0.0,0.1,306.0,0.0,,0.0,12.37,22.25,16.77,96.4,0.0,66.4,0.3,99.0,402.0,79.0,62828.1,48998.9,1.0
326,28.76,100.0,2.202,2201.6,60.3,95.4,28.4,0.0,0.0,306.0,0.0,,0.0,12.37,22.25,16.77,95.2,0.0,66.5,0.3,99.0,402.0,79.0,62828.1,48993.1,1.0
327,29.05,100.0,2.202,2201.6,60.9,95.6,28.4,0.0,0.0,306.0,0.0,,0.0,12.37,22.25,16.77,95.8,0.0,66.4,0.3,98.0,402.0,79.0,62828.1,48996.0,1.0
328,28.15,100.0,2.202,2201.6,59.8,96.1,28.4,0.0,0.0,306.0,0.0,,0.0,12.4,21.83,16.77,96.1,0.0,66.4,0.3,99.0,402.0,79.0,62828.1,48990.9,1.0
329,27.84,100.0,2.202,2201.6,60.1,96.1,28.4,0.0,0.1,306.0,0.0,,0.0,12.4,21.83,16.77,96.0,0.0,66.5,0.4,99.0,402.0,79.0,62828.1,48983.7,1.0
330,28.35,100.0,2.202,2201.6,59.8,95.5,28.4,0.0,0.0,306.0,0.0,,0.0,12.4,21.83,16.77,95.4,0.0,66.4,0.3,97.0,402.0,79.0,62828.1,48989.9,1.0
331,29.16,100.0,2.202,2201.6,59.8,96.1,28.4,0.0,0.0,306.0,0.0,,0.0,12.4,21.83,16.77,96.1,0.0,66.5,0.4,98.0,402.0,79.0,62828.1,48990.1,1.0
332,29.55,100.0,2.202,2201.6,61.3,96.2,28.4,0.0,0.3,306.0,0.0,,0.0,12.4,21.83,16.77,96.4,0.0,66.4,0.3,100.0,403.0,79.0,62828.1,48998.8,1.0
333,28.15,100.0,2.202,2201.6,59.8,95.0,28.4,0.0,0.0,306.0,0.0,,0.0,12.5,22.56,17.01,94.7,0.0,66.4,0.3,98.1,402.0,79.0,62828.1,48985.3,1.0
334,27.74,100.0,2.202,2201.6,59.7,95.6,28.4,0.0,0.1,306.0,0.0,,0.0,12.5,22.56,17.01,95.9,0.0,66.4,0.3,99.0,402.0,79.0,62828.1,48999.9,1.0
335,28.75,100.0,2.202,2201.6,59.8,95.4,28.4,0.0,0.0,306.0,0.0,,0.0,12.5,22.56,17.01,95.1,0.0,66.5,0.3,98.0,402.0,79.0,62828.1,48995.2,1.0
336,28.65,100.0,2.202,2201.6,60.3,96.9,28.4,0.0,0.1,306.0,0.0,,0.0,12.5,22.56,17.01,96.8,0.0,66.4,0.4,99.0,402.0,79.0,62828.1,48991.4,1.0
337,28.15,100.0,2.202,2201.6,60.0,96.0,28.4,0.0,0.0,306.0,0.0,,0.0,12.5,22.56,17.01,96.3,0.0,66.5,0.3,99.0,402.0,79.0,62828.1,48994.0,1.0
338,28.14,100.0,2.202,2201.6,59.7,95.3,28.4,0.0,0.0,306.0,0.0,,0.0,12.56,22.68,17.13,95.0,0.0,66.4,0.3,97.0,402.0,79.0,62828.1,48999.7,1.0
339,28.85,100.0,2.202,2201.6,60.0,95.6,28.4,0.0,0.0,306.0,0.0,,0.0,12.56,22.68,17.13,95.7,0.0,66.6,0.3,98.0,402.0,79.0,62828.1,48991.9,1.0
340,28.95,100.0,2.202,2201.6,60.8,97.5,28.4,0.0,0.0,306.0,0.0,,0.0,12.56,22.68,17.13,97.5,0.0,66.5,0.3,100.0,402.0,79.0,62828.1,48988.2,1.0
341,28.15,100.0,2.202,2201.6,59.8,96.4,28.4,0.0,0.0,306.0,0.0,,0.0,12.56,22.68,17.13,96.4,0.0,67.6,0.3,98.0,402.0,79.0,62828.1,48988.7,1.0
342,28.14,100.0,2.202,2201.6,59.8,96.4,28.4,0.0,0.0,306.0,0.0,,0.0,12.56,22.68,17.13,96.2,0.0,66.9,0.3,99.0,402.0,79.0,62828.1,48988.9,1.0
343,28.75,100.0,2.202,2201.6,60.0,96.1,28.4,0.0,0.0,306.0,0.0,,0.0,12.63,22.94,17.27,96.1,0.0,67.0,0.4,98.0,402.0,79.0,62828.1,48983.3,1.0
344,29.05,100.0,2.202,2201.6,60.3,95.6,28.4,0.0,0.4,306.0,0.0,,0.0,12.63,22.94,17.27,95.6,0.0,66.5,0.2,98.0,402.0,79.0,62828.1,48986.4,1.0
345,28.55,100.0,2.202,2201.6,60.1,96.3,28.4,0.0,0.0,306.0,0.0,,0.0,12.63,22.94,17.27,96.5,0.0,67.1,0.4,98.0,402.0,79.0,62828.1,48993.1,1.0
346,28.35,100.0,2.202,2201.6,59.7,96.6,28.4,0.0,0.0,306.0,0.0,,0.0,12.63,22.94,17.27,96.6,0.0,66.3,0.3,99.0,402.0,78.9,62828.1,48969.7,1.0
347,28.75,100.0,2.202,2201.6,59.8,97.0,28.4,0.0,0.1,306.0,0.0,,0.0,12.63,22.94,17.27,97.2,0.0,67.8,0.4,99.0,402.0,78.9,62828.1,48974.2,1.0
348,28.75,100.0,2.202,2201.6,59.8,95.8,28.4,0.0,0.0,306.0,0.0,,0.0,12.6,21.75,17.12,95.7,0.0,67.3,0.3,99.0,402.0,79.0,62828.1,48976.7,1.0
349,28.15,100.0,2.202,2201.6,59.6,96.8,28.4,0.0,0.0,306.0,0.0,,0.0,12.6,21.75,17.12,97.0,0.0,67.1,0.3,100.0,402.0,79.0,62828.1,48982.7,1.0
350,51.43,100.0,2.202,2201.6,59.8,81.5,28.4,0.0,0.0,1080.6,88.83,58.2,82.2,12.6,21.75,17.12,81.5,0.0,66.4,0.2,92.8,402.0,79.1,62828.1,49072.7,1.0
351,44.87,100.0,2.202,2201.6,59.8,70.1,28.4,0.0,0.0,1300.5,130.05,54.1,100.0,12.6,21.75,17.12,70.1,0.0,66.3,0.2,79.2,402.0,78.8,62828.1,48902.9,1.0
352,57.68,100.0,2.202,2201.6,59.5,75.4,28.4,0.0,0.0,1284.2,128.42,59.0,100.0,12.6,21.75,17.12,75.2,0.0,66.3,0.3,91.2,402.0,79.0,62828.1,49022.4,1.0
353,40.19,100.0,2.202,2201.6,60.0,72.9,28.4,0.0,0.1,1238.9,123.89,57.8,100.0,12.56,20.41,16.92,73.0,0.0,66.4,0.2,85.0,402.0,79.6,62828.1,49393.5,1.0
354,58.28,100.0,2.12,2120.5,60.1,75.8,28.4,0.0,0.0,1300.5,130.05,59.4,100.0,12.56,20.41,16.92,76.1,0.0,66.3,0.2,94.1,402.0,79.6,62828.1,49400.9,1.0
355,53.91,100.0,2.202,2201.6,61.0,70.1,28.4,0.0,0.0,1300.5,130.05,55.8,100.0,12.56,20.41,16.92,70.3,0.0,66.4,0.2,87.1,402.0,79.6,62828.1,49405.5,1.0
356,31.17,100.0,2.202,2201.6,61.2,94.8,28.4,0.0,0.0,799.7,75.81,53.8,94.8,12.56,20.41,16.92,94.5,0.0,66.3,0.3,97.0,402.0,79.6,62828.1,49392.1,1.0
357,28.45,100.0,2.202,2201.6,60.3,94.6,28.4,0.0,0.0,306.0,0.0,53.5,0.0,12.56,20.41,16.92,94.8,0.0,66.3,0.2,96.9,402.0,79.6,62828.1,49383.6,1.0
358,28.45,100.0,2.202,2201.6,61.0,93.9,28.4,0.0,0.0,306.0,0.0,53.5,0.0,12.67,21.41,17.19,94.0,0.0,66.4,0.2,97.0,402.0,79.6,62828.1,49386.3,1.0
359,28.14,100.0,2.202,2201.6,60.5,96.0,28.4,0.0,0.0,306.0,0.0,53.2,0.0,12.67,21.41,17.19,95.9,0.0,66.3,0.2,98.0,402.0,79.6,62828.1,49387.8,1.0
360,28.85,100.0,2.202,2201.6,60.5,93.8,28.4,0.0,0.1,306.0,0.0,53.2,0.0,12.67,21.41,17.19,93.8,0.0,66.4,0.4,96.8,402.0,79.6,62828.1,49381.2,1.0
361,29.76,100.0,2.202,2201.6,60.6,96.8,28.4,0.0,0.0,306.0,0.0,53.4,0.0,12.67,21.41,17.19,96.9,0.0,66.5,0.3,99.0,402.0,79.6,62828.1,49387.6,1.0
362,28.75,100.0,2.202,2201.6,60.2,97.1,28.4,0.0,0.4,306.0,0.0,53.0,0.0,12.67,21.41,17.19,97.2,0.0,66.5,0.3,99.0,402.0,79.7,62828.1,49429.3,1.0
363,29.06,100.0,2.202,2201.6,60.6,96.0,28.4,0.6,0.0,306.0,0.0,53.3,0.0,12.8,22.66,17.52,95.7,0.0,66.4,0.3,98.0,402.0,79.6,62828.1,49408.7,1.0
364,28.65,100.0,2.202,2201.6,60.3,96.9,28.4,0.0,0.0,306.0,0.0,52.9,0.0,12.8,22.66,17.52,96.8,0.0,66.4,0.4,98.0,402.0,79.6,62828.1,49404.5,1.0
365,29.86,100.0,2.202,2201.6,60.1,97.0,28.4,0.0,0.1,306.0,0.0,52.9,0.0,12.8,22.66,17.52,97.2,0.0,66.4,0.3,100.0,402.0,79.6,62828.1,49406.2,1.0
366,28.65,100.0,2.202,2201.6,60.3,96.6,28.4,0.0,0.0,306.0,0.0,52.8,0.0,12.8,22.66,17.52,96.7,0.0,66.4,0.3,99.0,402.0,79.6,62828.1,49409.2,1.0
367,28.05,100.0,2.202,2201.6,60.2,95.9,28.4,0.0,0.0,306.0,0.0,52.8,0.0,12.8,22.66,17.52,95.9,0.0,66.4,0.2,98.0,402.0,79.6,62828.1,49404.1,1.0
368,27.84,100.0,2.202,2201.6,59.8,94.4,28.4,0.0,0.0,306.0,0.0,53.2,0.0,12.86,22.69,17.61,94.2,0.0,66.4,0.4,97.0,402.0,79.6,62828.1,49402.1,1.0
369,28.66,100.0,2.202,2201.6,60.1,95.6,28.4,0.0,0.0,306.0,0.0,52.8,0.0,12.86,22.69,17.61,95.9,0.0,66.4,0.3,98.0,402.0,79.6,62828.1,49410.6,1.0
370,28.75,100.0,2.202,2201.6,60.3,96.5,28.4,0.0,0.1,306.0,0.0,52.8,0.0,12.86,22.69,17.61,96.3,0.0,66.5,0.4,98.0,402.0,79.7,62828.1,49415.3,1.0
371,28.85,100.0,2.202,2201.6,60.2,96.3,28.4,0.0,0.0,306.0,0.0,52.8,0.0,12.86,22.69,17.61,96.3,0.0,66.5,0.3,99.0,402.0,79.7,62828.1,49414.5,1.0
372,28.55,100.0,2.202,2201.6,59.9,96.1,28.4,0.0,0.0,306.0,0.0,53.1,0.0,12.86,22.69,17.61,96.1,0.0,66.4,0.3,99.0,402.0,79.7,62828.1,49419.9,1.0
373,28.85,100.0,2.202,2201.6,60.3,95.0,28.4,0.0,0.0,306.0,0.0,52.8,0.0,12.9,22.55,17.66,95.0,0.0,66.3,0.3,98.0,402.0,79.6,62828.1,49407.8,1.0
374,29.45,100.0,2.202,2201.6,60.4,97.2,28.4,0.0,0.0,306.0,0.0,52.9,0.0,12.9,22.55,17.66,97.1,0.0,66.5,0.3,99.0,402.0,79.6,62828.1,49401.6,1.0
375,28.65,100.0,2.202,2201.6,60.0,96.1,28.4,0.0,0.3,306.0,0.0,53.1,0.0,12.9,22.55,17.66,96.4,0.0,66.4,0.3,98.0,402.0,79.6,62828.1,49410.4,1.0
376,28.35,100.0,2.202,2201.6,60.7,96.2,28.4,0.0,0.1,306.0,0.0,52.6,0.0,12.9,22.55,17.66,96.1,0.0,66.4,0.3,99.0,402.0,79.7,62828.1,49416.2,1.0
377,28.45,100.0,2.202,2201.6,60.2,95.9,28.4,0.0,0.0,306.0,0.0,52.8,0.0,12.9,22.55,17.66,95.8,0.0,66.4,0.3,98.0,402.0,79.6,62828.1,49407.9,1.0
378,29.05,100.0,2.202,2201.6,60.4,96.2,28.4,0.0,0.0,306.0,0.0,52.7,0.0,13.02,23.55,17.95,96.1,0.0,66.4,0.3,98.0,402.0,79.6,62828.1,49400.2,1.0
379,29.45,100.0,2.202,2201.6,61.5,95.4,28.4,0.0,0.0,306.0,0.0,52.7,0.0,13.02,23.55,17.95,95.5,0.0,66.4,0.2,98.0,402.0,79.6,62828.1,49406.2,1.0
380,29.05,100.0,2.202,2201.6,60.0,96.7,28.4,0.0,0.0,306.0,0.0,52.7,0.0,13.02,23.55,17.95,96.7,0.0,66.3,0.3,98.0,402.0,79.6,62828.1,49395.7,1.0
381,28.45,100.0,2.202,2201.6,60.4,95.9,28.4,0.0,0.0,306.0,0.0,52.7,0.0,13.02,23.55,17.95,95.9,0.0,66.4,0.2,99.0,402.0,79.6,62828.1,49399.3,1.0
382,28.65,100.0,2.202,2201.6,60.2,95.5,28.4,0.0,0.0,306.0,0.0,52.8,0.0,13.02,23.55,17.95,95.5,0.0,66.3,0.3,100.0,402.0,79.6,62828.1,49387.1,1.0
383,28.85,100.0,2.202,2201.6,59.8,95.6,28.4,0.0,0.0,306.0,0.0,52.7,0.0,13.14,24.47,18.23,95.6,0.0,66.4,0.2,98.0,402.0,79.6,62828.1,49388.7,1.0
384,30.25,100.0,2.202,2201.6,62.3,97.6,28.4,0.0,0.0,306.0,0.0,52.7,0.0,13.14,24.47,18.23,97.4,0.0,66.3,0.2,99.0,402.0,79.6,62828.1,49393.1,1.0
385,29.05,100.0,2.202,2201.6,59.8,96.5,28.4,0.0,0.0,306.0,0.0,52.8,0.0,13.14,24.47,18.23,96.7,0.0,66.4,0.3,98.0,402.0,79.6,62828.1,49390.1,1.0
386,28.45,100.0,2.202,2201.6,60.2,95.0,28.4,0.0,0.0,306.0,0.0,52.9,0.0,13.14,24.47,18.23,94.8,0.0,66.3,0.2,98.0,402.0,79.6,62828.1,49403.5,1.0
387,28.55,100.0,2.202,2201.6,60.0,96.1,28.4,0.0,0.0,306.0,0.0,53.1,0.0,13.14,24.47,18.23,96.1,0.0,66.3,0.3,98.0,402.0,79.6,62828.1,49394.1,1.0
388,28.95,100.0,2.202,2201.6,59.8,96.2,28.4,0.0,0.0,306.0,0.0,52.7,0.0,13.2,24.51,18.35,96.2,0.0,66.4,0.2,98.0,402.0,79.6,62828.1,49394.8,1.0
389,28.35,100.0,2.202,2201.6,59.6,96.1,28.4,0.0,0.0,306.0,0.0,52.6,0.0,13.2,24.51,18.35,96.4,0.0,66.7,0.3,99.0,402.0,79.6,62828.1,49400.0,1.0
390,54.03,100.0,2.202,2201.6,59.9,87.2,28.4,0.0,9.6,899.2,56.56,58.4,62.9,13.2,24.51,18.35,87.1,0.0,67.0,0.3,99.0,402.0,79.8,62828.1,49515.7,1.0
391,51.84,100.0,2.202,2201.6,60.1,78.7,28.4,0.0,0.0,1300.5,130.05,58.5,100.0,13.2,24.51,18.35,78.7,0.0,66.4,0.3,94.6,402.0,80.1,62828.1,49703.9,1.0
392,59.18,100.0,2.202,2201.6,60.1,81.3,28.4,0.0,0.5,1300.5,130.05,59.8,100.0,13.2,24.51,18.35,81.3,0.0,66.5,0.3,95.0,402.0,80.1,62828.1,49712.9,1.0
393,56.81,100.0,2.202,2201.6,60.2,73.6,28.4,0.0,0.0,1300.5,130.05,56.6,100.0,13.26,24.39,18.42,73.7,0.0,66.3,0.3,82.3,402.0,80.1,62828.1,49719.8,1.0
394,28.06,100.0,2.202,2201.6,59.9,81.8,28.4,0.0,0.0,907.6,90.76,54.3,100.0,13.26,24.39,18.42,81.7,0.0,66.5,0.3,99.0,402.0,80.5,62828.1,49966.8,1.0
395,24.53,100.0,2.202,2201.6,60.0,81.7,28.4,0.0,0.0,365.6,17.84,53.6,48.8,13.26,24.39,18.42,81.8,0.0,66.3,0.3,100.0,402.0,79.5,62828.1,49334.6,1.0
396,26.94,100.0,2.202,2201.6,60.2,87.9,28.4,0.0,0.0,306.0,0.0,53.3,0.0,13.26,24.39,18.42,87.9,0.0,68.2,0.3,96.0,402.0,78.8,62828.1,48852.9,1.0
397,29.25,100.0,2.202,2201.6,60.3,96.7,28.4,0.0,0.0,306.0,0.0,53.3,0.0,13.26,24.39,18.42,96.8,0.0,66.7,0.3,99.0,402.0,78.8,62828.1,48855.0,1.0
398,28.25,100.0,2.202,2201.6,60.8,97.2,28.4,0.0,0.0,306.0,0.0,,0.0,13.37,25.24,18.7,97.3,0.0,66.3,0.3,99.0,402.0,78.8,62828.1,48857.5,1.0
399,28.35,100.0,2.202,2201.6,60.2,95.8,28.4,0.0,0.0,306.0,0.0,,0.0,13.37,25.24,18.7,95.6,0.0,67.5,0.3,99.0,402.0,78.8,62828.1,48861.3,1.0
400,28.55,100.0,2.202,2201.6,60.3,95.9,28.4,0.0,0.0,306.0,0.0,,0.0,13.37,25.24,18.7,95.8,0.0,67.1,0.2,99.0,402.0,78.8,62828.1,48886.6,1.0
401,29.25,100.0,2.202,2201.6,60.2,97.1,28.4,0.0,0.1,306.0,0.0,,0.0,13.37,25.24,18.7,97.0,0.0,68.7,0.3,99.0,402.0,78.8,62828.1,48862.6,1.0
402,28.35,100.0,2.202,2201.6,60.8,96.5,28.4,0.0,0.0,306.0,0.0,,0.0,13.37,25.24,18.7,96.5,0.0,66.5,0.3,98.0,402.0,78.8,62828.1,48859.0,1.0
403,27.95,100.0,2.202,2201.6,60.7,94.7,28.4,0.0,0.0,306.0,0.0,,0.0,13.41,24.82,18.72,94.7,0.0,66.4,0.3,98.0,402.0,78.8,62828.1,48866.4,1.0
404,28.14,100.0,2.202,2201.6,60.2,96.1,28.4,0.0,0.0,306.0,0.0,,0.0,13.41,24.82,18.72,96.1,0.0,66.3,0.3,99.0,402.0,78.8,62828.1,48855.8,1.0
405,28.35,100.0,2.202,2201.6,60.5,95.1,28.4,0.0,0.0,306.0,0.0,,0.0,13.41,24.82,18.72,95.1,0.0,66.4,0.2,98.0,402.0,78.8,62828.1,48857.7,1.0
406,29.05,100.0,2.202,2201.6,60.2,96.3,28.4,0.0,0.4,306.0,0.0,,0.0,13.41,24.82,18.72,96.2,0.0,66.3,0.3,99.0,402.0,78.8,62828.1,48867.4,1.0
407,28.65,100.0,2.202,2201.6,60.7,94.9,28.4,0.0,0.1,306.0,0.0,,0.0,13.41,24.82,18.72,95.0,0.0,66.4,0.2,98.0,402.0,78.8,62828.1,48854.6,1.0
408,28.55,100.0,2.202,2201.6,60.7,95.2,28.4,0.0,0.0,306.0,0.0,,0.0,13.57,26.28,19.13,95.1,0.0,66.3,0.3,99.0,402.0,78.8,62828.1,48857.6,1.0
409,27.74,100.0,2.202,2201.6,60.4,94.9,28.4,0.0,0.0,306.0,0.0,,0.0,13.57,26.28,19.13,95.0,0.0,66.3,0.2,98.0,402.0,78.8,62828.1,48865.7,1.0
410,28.35,100.0,2.202,2201.6,60.3,94.9,28.4,0.0,0.0,306.0,0.0,,0.0,13.57,26.28,19.13,94.7,0.0,66.4,0.2,98.0,402.0,78.8,62828.1,48863.7,1.0
411,28.95,100.0,2.202,2201.6,60.4,96.0,28.4,0.0,0.0,306.0,0.0,,0.0,13.57,26.28,19.13,96.0,0.0,66.3,0.3,98.0,402.0,78.8,62828.1,48865.1,1.0
412,28.25,100.0,2.202,2201.6,60.2,96.4,28.4,0.0,0.0,306.0,0.0,,0.0,13.57,26.28,19.13,96.6,0.0,66.4,0.2,99.0,402.0,78.8,62828.1,48853.4,1.0
413,28.45,100.0,2.202,2201.6,60.2,96.2,28.4,0.0,0.0,306.0,0.0,,0.0,13.66,26.57,19.31,95.8,0.0,66.3,0.3,98.0,402.0,78.8,62828.1,48854.8,1.0
414,28.95,100.0,2.202,2201.6,60.0,97.0,28.4,0.0,0.0,306.0,0.0,,0.0,13.66,26.57,19.31,97.2,0.0,66.4,0.2,100.0,402.0,78.9,62828.1,48931.9,1.0
415,28.85,100.0,2.202,2201.6,60.4,96.0,28.4,0.0,0.0,306.0,0.0,,0.0,13.66,26.57,19.31,95.8,0.0,66.5,0.4,98.0,402.0,78.8,62828.1,48866.1,1.0
416,29.45,100.0,2.202,2201.6,61.3,96.5,28.4,0.0,0.0,306.0,0.0,,0.0,13.66,26.57,19.31,96.6,0.0,66.4,0.2,100.0,402.0,78.8,62828.1,48863.4,1.0
417,28.55,100.0,2.202,2201.6,60.7,96.5,28.4,0.0,0.0,306.0,0.0,,0.0,13.66,26.57,19.31,96.6,0.0,66.4,0.4,100.0,402.0,78.8,62828.1,48868.3,1.0
418,27.95,100.0,2.202,2201.6,60.3,95.4,28.4,0.0,0.0,306.0,0.0,,0.0,13.68,25.81,19.27,95.4,0.0,66.4,0.3,97.0,402.0,78.8,62828.1,48863.9,1.0
419,28.45,100.0,2.202,2201.6,60.1,96.1,28.4,0.0,0.0,306.0,0.0,,0.0,13.68,25.81,19.27,96.1,0.0,66.4,0.3,98.0,402.0,78.8,62828.1,48868.2,1.0
420,29.15,100.0,2.202,2201.6,60.2,96.8,28.4,0.0,0.0,306.0,0.0,,0.0,13.68,25.81,19.27,96.8,0.0,66.4,0.3,99.0,402.0,78.8,62828.1,48870.9,1.0
421,28.85,100.0,2.202,2201.6,60.5,96.6,28.4,0.0,0.0,306.0,0.0,,0.0,13.68,25.81,19.27,96.6,0.0,66.4,0.3,99.0,402.0,78.8,62828.1,48860.1,1.0
