elapsed_sec,board_power_w,cores_active_percent,cpu_freq_ghz,cpu_freq_mhz,cpu_temp,cpu_total,disk_percent,disk_read_rate_mbps,disk_write_rate_mbps,gpu_clock_mhz,gpu_effective_throughput,gpu_temp,gpu_util,load_15m,load_1m,load_5m,mean_core_util,net_errors,net_recv_rate_mbps,net_sent_rate_mbps,peak_core_util,process_count,ram_percent,ram_total_mb,ram_used_mb,swap_percent
398,77.74,100.0,1.839,1838.6,62.8,45.5,27.0,0.0,0.0,1575.0,152.78,64.0,97.0,7.25,11.23,9.65,46.0,0.0,66.4,0.7,92.6,467.0,81.6,125748.6,101369.8,0.1
399,86.63,100.0,2.024,2023.7,63.2,44.9,27.0,0.0,0.0,1575.0,154.35,63.9,98.0,7.27,11.21,9.67,45.0,0.0,66.4,7.8,85.9,467.0,81.6,125748.6,101373.1,0.1
400,90.73,100.0,1.738,1738.3,63.2,45.1,27.0,0.0,0.1,1575.0,152.78,64.2,97.0,7.27,11.21,9.67,45.5,0.0,66.4,7.9,88.9,467.0,81.6,125748.6,101374.5,0.1
401,88.17,100.0,1.7,1699.7,63.3,45.6,27.0,0.0,0.0,1575.0,154.35,64.0,98.0,7.27,11.21,9.67,46.1,0.0,66.3,0.5,91.2,467.0,81.6,125748.6,101383.3,0.1
402,84.69,100.0,1.731,1730.6,63.3,46.5,27.0,0.0,0.0,1575.0,154.35,64.2,98.0,7.27,11.21,9.67,47.0,0.0,66.4,7.9,90.4,467.0,81.6,125748.6,101375.7,0.1
403,95.75,100.0,1.9,1900.3,63.4,45.5,27.0,0.0,0.0,1575.0,152.78,64.0,97.0,7.27,11.21,9.67,46.1,0.0,66.4,7.8,90.0,467.0,81.6,125748.6,101376.1,0.1
404,89.15,100.0,1.923,1923.4,63.3,45.3,27.0,0.0,0.0,1575.0,154.35,64.0,98.0,7.27,10.96,9.64,46.2,0.0,66.3,0.6,90.6,467.0,81.6,125748.6,101380.3,0.1
405,61.15,100.0,2.287,2287.3,63.4,42.8,27.0,0.0,0.0,1575.0,152.78,63.9,97.0,7.27,10.96,9.64,43.4,0.0,66.4,7.8,90.1,467.0,81.6,125748.6,101377.6,0.1
406,82.52,100.0,1.823,1823.1,63.6,44.4,27.0,0.0,0.0,1575.0,154.35,64.0,98.0,7.27,10.96,9.64,44.8,0.0,66.4,7.9,90.9,467.0,81.6,125748.6,101370.8,0.1
407,84.66,100.0,1.853,1852.7,63.4,45.4,27.0,0.0,0.0,1575.0,154.35,64.1,98.0,7.27,10.96,9.64,45.9,0.0,66.3,7.8,88.6,467.0,81.6,125748.6,101366.3,0.1
408,85.2,100.0,1.972,1972.3,63.5,45.3,27.0,0.0,0.0,1575.0,152.78,64.3,97.0,7.27,10.96,9.64,46.1,0.0,66.4,0.7,90.0,467.0,81.6,125748.6,101373.4,0.1
409,78.93,100.0,2.141,2140.7,63.5,46.5,27.0,0.0,0.0,1575.0,152.78,64.2,97.0,7.31,11.2,9.72,47.1,0.0,66.4,7.8,91.0,467.0,81.6,125748.6,101370.5,0.1
410,83.01,100.0,1.939,1938.9,63.7,46.5,27.0,0.0,0.0,1575.0,154.35,64.3,98.0,7.31,11.2,9.72,47.0,0.0,66.4,7.8,90.4,467.0,81.6,125748.6,101370.2,0.1
411,82.84,100.0,1.94,1940.1,63.6,47.9,27.0,0.0,0.1,1575.0,154.35,64.2,98.0,7.31,11.2,9.72,48.6,0.0,66.3,0.6,90.7,467.0,81.6,125748.6,101374.2,0.1
412,85.9,100.0,1.971,1971.0,63.6,45.8,27.0,0.0,0.0,1575.0,154.35,64.4,98.0,7.31,11.2,9.72,46.4,0.0,66.4,7.9,89.8,467.0,81.6,125748.6,101373.8,0.1
413,88.75,100.0,1.947,1946.6,63.5,46.3,27.0,0.0,0.0,1575.0,152.78,64.2,97.0,7.31,11.2,9.72,46.8,0.0,66.4,7.8,90.4,467.0,81.6,125748.6,101367.1,0.1
414,84.64,100.0,1.707,1707.4,63.4,47.6,27.0,0.0,0.0,1575.0,152.78,64.5,97.0,7.32,11.02,9.7,47.9,0.0,66.3,0.6,92.0,467.0,81.6,125748.6,101366.3,0.1
415,86.65,100.0,2.226,2225.6,63.0,46.1,27.0,0.0,0.0,1575.0,152.78,64.2,97.0,7.32,11.02,9.7,46.7,0.0,66.4,7.8,87.6,467.0,81.6,125748.6,101367.9,0.1
416,79.0,100.0,1.792,1792.3,63.6,46.5,27.0,0.0,0.0,1575.0,154.35,64.3,98.0,7.32,11.02,9.7,46.7,0.0,66.4,7.8,76.4,467.0,81.6,125748.6,101365.9,0.1
417,67.76,100.0,2.118,2117.6,63.8,45.9,27.0,0.0,0.0,1575.0,152.78,64.1,97.0,7.32,11.02,9.7,46.1,0.0,66.3,0.6,91.0,467.0,81.6,125748.6,101381.6,0.1
418,83.98,100.0,1.815,1815.4,64.0,45.5,27.0,0.0,0.0,1575.0,154.35,64.3,98.0,7.32,11.02,9.7,45.8,0.0,66.4,7.8,88.6,467.0,81.6,125748.6,101369.7,0.1
419,86.79,100.0,1.675,1675.3,63.8,46.1,27.0,0.0,0.0,1575.0,154.35,64.4,98.0,7.35,11.26,9.78,46.6,0.0,66.3,7.8,90.4,467.0,81.6,125748.6,101365.1,0.1
420,67.68,100.0,1.809,1809.0,63.8,44.9,27.0,0.0,0.0,1575.0,154.35,64.2,98.0,7.35,11.26,9.78,44.9,0.0,66.4,0.6,88.8,467.0,81.6,125748.6,101365.4,0.1
421,91.03,100.0,1.977,1977.4,62.9,46.2,27.0,0.0,0.5,1575.0,154.35,64.2,98.0,7.35,11.26,9.78,46.4,0.0,66.4,7.8,77.9,467.0,81.6,125748.6,101368.0,0.1
422,79.25,100.0,2.218,2217.9,63.8,44.8,27.0,0.0,0.0,1575.0,152.78,64.4,97.0,7.35,11.26,9.78,45.2,0.0,66.3,7.9,92.5,467.0,81.6,125748.6,101374.2,0.1
423,69.59,100.0,1.94,1940.1,63.8,46.4,27.0,0.0,0.0,1575.0,152.78,64.2,97.0,7.35,11.26,9.78,47.1,0.0,66.4,7.7,91.1,467.0,81.6,125748.6,101374.0,0.1
424,87.74,100.0,2.157,2157.4,63.9,46.2,27.0,0.0,0.0,1575.0,154.35,64.5,98.0,7.36,11.0,9.75,46.6,0.0,66.3,0.6,91.3,467.0,81.6,125748.6,101373.6,0.1
425,87.14,100.0,1.824,1824.4,63.7,46.6,27.0,0.0,0.1,1575.0,154.35,64.6,98.0,7.36,11.0,9.75,47.0,0.0,66.4,7.8,90.8,467.0,81.6,125748.6,101369.8,0.1
426,81.26,100.0,1.885,1884.9,64.1,48.3,27.0,0.0,0.0,1575.0,154.35,64.4,98.0,7.36,11.0,9.75,48.9,0.0,66.4,7.9,92.2,467.0,81.6,125748.6,101381.3,0.1
427,82.92,100.0,1.823,1823.1,63.2,48.4,27.0,0.0,0.0,1575.0,154.35,64.6,98.0,7.36,11.0,9.75,49.1,0.0,66.3,0.5,90.8,467.0,81.6,125748.6,101377.2,0.1
428,83.12,100.0,1.862,1861.7,63.0,49.3,27.0,0.0,0.0,1575.0,154.35,64.5,98.0,7.36,11.0,9.75,50.3,0.0,66.4,7.8,90.1,467.0,81.6,125748.6,101386.1,0.1
429,101.81,100.0,2.078,2077.7,63.4,49.0,27.0,0.0,0.0,1575.0,154.35,64.7,98.0,7.38,11.08,9.78,50.1,0.0,66.4,7.8,91.0,467.0,81.6,125748.6,101382.4,0.1
430,68.47,100.0,1.855,1855.3,63.5,48.7,27.0,0.0,0.0,1575.0,154.35,64.3,98.0,7.38,11.08,9.78,49.2,0.0,66.3,0.6,90.4,467.0,81.6,125748.6,101383.1,0.1
431,109.52,100.0,2.204,2203.7,63.8,47.8,27.0,0.0,0.1,1575.0,154.35,68.7,98.0,7.38,11.08,9.78,48.8,0.0,66.4,7.8,92.3,467.0,81.6,125748.6,101381.6,0.1
432,90.64,92.9,2.125,2125.3,64.2,45.6,27.0,0.0,0.0,1575.0,152.78,64.9,97.0,7.38,11.08,9.78,46.2,0.0,66.3,7.8,91.1,467.0,81.6,125748.6,101377.7,0.1
433,88.49,100.0,1.923,1923.4,63.3,47.3,27.0,0.0,0.0,1575.0,154.35,64.6,98.0,7.38,11.08,9.78,48.4,0.0,66.4,0.5,90.2,467.0,81.6,125748.6,101384.8,0.1
434,91.41,100.0,2.048,2048.1,63.8,48.7,27.0,0.0,0.0,1575.0,154.35,64.7,98.0,7.41,11.15,9.82,49.3,0.0,66.3,7.9,89.1,467.0,81.6,125748.6,101387.8,0.1
435,75.24,100.0,1.737,1737.0,63.3,47.4,27.0,0.0,0.0,1575.0,152.78,64.4,97.0,7.41,11.15,9.82,48.2,0.0,66.4,7.7,90.0,467.0,81.6,125748.6,101387.8,0.1
436,88.0,100.0,1.466,1465.7,63.6,44.7,27.0,0.0,0.0,1575.0,154.35,64.7,98.0,7.41,11.15,9.82,45.0,0.0,66.3,7.6,83.5,467.0,81.6,125748.6,101375.7,0.1
437,63.12,100.0,1.443,1442.6,63.3,45.9,27.0,0.0,0.1,1575.0,154.35,64.6,98.0,7.41,11.15,9.82,46.2,0.0,66.3,7.6,85.6,467.0,81.6,125748.6,101376.3,0.1
438,80.16,100.0,1.481,1481.1,63.2,45.2,27.0,0.0,0.0,1575.0,154.35,64.6,98.0,7.41,11.15,9.82,45.9,0.0,66.3,0.5,85.4,467.0,81.6,125748.6,101377.5,0.1
439,77.68,100.0,1.466,1465.7,62.9,45.4,27.0,0.0,0.0,1575.0,152.78,64.8,97.0,7.48,11.94,10.01,46.0,0.0,66.4,7.6,84.5,467.0,81.6,125748.6,101376.8,0.1
440,33.91,100.0,1.466,1465.7,63.1,45.5,27.0,0.0,0.0,1548.0,3.1,62.1,2.0,7.48,11.94,10.01,46.3,0.0,66.3,7.6,85.1,467.0,81.6,125748.6,101374.1,0.1
441,31.5,100.0,1.538,1537.7,61.9,41.4,27.0,0.0,0.0,1125.0,1.12,61.0,1.0,7.48,11.94,10.01,41.8,0.0,66.3,0.4,90.1,467.0,81.6,125748.6,101375.9,0.1
442,31.22,100.0,1.507,1506.9,61.0,42.8,27.0,0.0,0.0,711.0,0.0,60.3,0.0,7.48,11.94,10.01,43.8,0.0,66.3,7.6,91.3,467.0,81.6,125748.6,101377.5,0.1
443,29.94,100.0,1.545,1545.4,60.4,43.3,27.0,0.0,0.0,315.0,0.94,59.8,3.0,7.48,11.94,10.01,44.0,0.0,66.3,7.6,91.2,467.0,81.6,125748.6,101377.1,0.1
444,29.57,100.0,1.499,1499.1,60.1,42.4,27.0,0.0,0.0,315.0,0.0,59.5,0.0,7.48,11.63,9.97,43.2,0.0,66.3,0.4,91.7,467.0,81.6,125748.6,101373.7,0.1
445,30.38,100.0,2.048,2048.1,60.8,42.1,27.0,0.0,0.0,315.0,0.0,59.0,0.0,7.48,11.63,9.97,42.4,0.0,66.4,7.7,92.2,467.0,81.6,125748.6,101378.2,0.1
446,73.6,100.0,2.241,2241.0,61.3,52.3,27.0,0.0,0.0,1575.0,154.35,62.5,98.0,7.48,11.63,9.97,52.6,0.0,66.4,7.8,89.8,467.0,81.6,125748.6,101411.6,0.1
447,83.72,100.0,2.344,2343.9,61.7,48.1,27.0,0.0,0.0,1575.0,154.35,62.9,98.0,7.48,11.63,9.97,49.2,0.0,66.4,7.9,92.3,467.0,81.6,125748.6,101410.2,0.1
448,87.28,92.9,1.925,1924.7,61.8,45.4,27.0,0.0,0.1,1575.0,152.78,63.2,97.0,7.48,11.63,9.97,45.8,0.0,66.4,0.6,92.1,467.0,81.6,125748.6,101401.7,0.1
449,82.29,92.9,1.979,1978.7,61.7,46.0,27.0,0.0,0.0,1575.0,152.78,63.1,97.0,7.51,11.66,10.01,46.5,0.0,66.4,7.9,91.3,467.0,81.6,125748.6,101399.5,0.1
450,92.88,92.9,2.372,2372.1,61.8,46.1,27.0,0.0,0.0,1575.0,154.35,63.5,98.0,7.51,11.66,10.01,46.7,0.0,66.4,7.9,90.8,467.0,81.6,125748.6,101399.0,0.1
451,76.52,92.9,2.164,2163.9,62.0,45.0,27.0,0.0,0.5,1575.0,152.78,63.3,97.0,7.51,11.66,10.01,45.5,0.0,66.3,0.6,90.9,467.0,81.6,125748.6,101405.8,0.1
452,91.71,100.0,2.372,2372.1,62.1,44.3,27.0,0.0,0.0,1575.0,154.35,63.7,98.0,7.51,11.66,10.01,44.9,0.0,66.4,7.9,91.5,467.0,81.6,125748.6,101402.6,0.1
453,84.68,100.0,2.178,2178.0,62.5,43.6,27.0,0.0,0.1,1575.0,154.35,63.8,98.0,7.51,11.66,10.01,44.7,0.0,66.4,7.9,90.8,467.0,81.6,125748.6,101412.5,0.1
454,91.21,92.9,2.078,2077.7,62.5,43.0,27.0,0.0,0.0,1575.0,154.35,63.8,98.0,7.52,11.44,9.99,43.9,0.0,64.9,0.6,91.1,467.0,81.6,125748.6,101417.6,0.1
455,98.24,100.0,2.094,2094.4,62.4,44.7,27.0,0.0,0.0,1575.0,152.78,63.9,97.0,7.52,11.44,9.99,45.2,0.0,65.3,7.9,91.1,467.0,81.6,125748.6,101421.5,0.1
456,74.72,100.0,1.971,1971.0,62.6,46.2,27.0,0.0,0.0,1575.0,152.78,63.8,97.0,7.52,11.44,9.99,46.8,0.0,67.3,7.9,92.1,467.0,81.6,125748.6,101423.4,0.1
457,99.61,100.0,1.7,1699.7,62.5,46.7,27.0,0.0,0.0,1575.0,154.35,64.1,98.0,7.52,11.44,9.99,46.8,0.0,66.7,7.8,91.3,467.0,81.6,125748.6,101424.6,0.1
458,93.12,100.0,2.01,2009.6,62.9,46.4,27.0,0.0,0.0,1575.0,154.35,64.1,98.0,7.52,11.44,9.99,46.5,0.0,66.3,7.9,87.2,467.0,81.6,125748.6,101411.5,0.1
459,96.56,100.0,1.769,1769.1,62.7,47.1,27.0,0.0,0.1,1575.0,154.35,64.0,98.0,7.52,11.17,9.96,47.8,0.0,66.1,7.8,92.3,467.0,81.6,125748.6,101419.7,0.1
460,95.19,100.0,1.761,1761.4,63.3,47.5,27.0,0.0,0.0,1575.0,152.78,64.2,97.0,7.52,11.17,9.96,47.8,0.0,66.1,0.7,89.0,467.0,81.6,125748.6,101407.5,0.1
461,97.25,100.0,1.832,1832.1,63.6,46.9,27.0,0.0,0.0,1575.0,152.78,64.2,97.0,7.52,11.17,9.96,47.7,0.0,67.0,7.8,89.3,467.0,81.6,125748.6,101405.1,0.1
462,90.15,100.0,1.692,1692.0,63.3,49.0,27.0,0.0,0.0,1575.0,154.35,64.5,98.0,7.52,11.17,9.96,49.4,0.0,66.8,7.9,88.9,466.0,81.6,125748.6,101404.6,0.1
463,94.58,100.0,2.094,2094.4,63.6,46.8,27.0,0.0,0.0,1575.0,133.88,64.8,85.0,7.52,11.17,9.96,47.6,0.0,66.3,0.6,93.7,466.0,81.6,125748.6,101400.3,0.1
464,96.95,100.0,1.769,1769.1,63.8,48.1,27.0,0.0,0.0,1575.0,152.78,64.6,97.0,7.54,11.15,9.97,49.1,0.0,67.1,7.9,89.8,466.0,81.6,125748.6,101406.1,0.1
465,82.65,100.0,2.024,2023.7,63.0,49.4,27.0,0.0,0.0,1575.0,154.35,64.3,98.0,7.54,11.15,9.97,50.2,0.0,66.7,7.8,92.5,466.0,81.6,125748.6,101401.2,0.1
466,90.16,100.0,1.9,1900.3,62.9,46.7,27.0,0.0,0.0,1575.0,154.35,64.6,98.0,7.54,11.15,9.97,47.1,0.0,66.3,0.7,91.1,466.0,81.6,125748.6,101405.7,0.1
467,90.53,100.0,1.893,1892.6,62.9,46.5,27.0,0.0,0.0,1575.0,152.78,64.2,97.0,7.54,11.15,9.97,47.0,0.0,66.5,7.8,92.2,466.0,81.6,125748.6,101404.8,0.1
468,87.94,100.0,1.777,1776.9,62.7,47.3,27.0,0.0,0.0,1575.0,154.35,64.6,98.0,7.54,11.15,9.97,48.2,0.0,66.4,7.9,91.0,466.0,81.6,125748.6,101399.1,0.1
469,79.16,100.0,1.902,1901.6,62.8,47.4,27.0,0.0,0.1,1575.0,154.35,64.4,98.0,7.58,11.46,10.06,48.0,0.0,66.4,7.8,91.3,466.0,81.6,125748.6,101401.3,0.1
470,88.5,100.0,1.908,1908.0,62.8,44.9,27.0,0.0,0.0,1575.0,152.78,64.7,97.0,7.58,11.46,10.06,45.7,0.0,66.4,0.7,91.2,466.0,81.6,125748.6,101402.3,0.1
471,80.28,100.0,1.971,1971.0,63.4,44.5,27.0,0.0,0.0,1575.0,152.78,64.4,97.0,7.58,11.46,10.06,45.3,0.0,66.0,7.8,90.9,466.0,81.6,125748.6,101405.9,0.1
472,86.16,100.0,1.7,1699.7,62.8,46.8,27.0,0.0,0.0,1575.0,154.35,64.8,98.0,7.58,11.46,10.06,47.4,0.0,66.2,7.9,89.0,466.0,81.6,125748.6,101402.7,0.1
473,90.46,100.0,1.862,1861.7,63.8,45.9,27.0,0.0,0.0,1575.0,152.78,65.1,97.0,7.58,11.46,10.06,46.4,0.0,66.0,0.6,91.2,466.0,81.6,125748.6,101399.8,0.1
474,77.22,100.0,1.823,1823.1,63.3,47.6,27.0,0.0,0.0,1575.0,154.35,64.9,98.0,7.62,11.83,10.16,48.3,0.0,66.2,7.9,90.1,466.0,81.6,125748.6,101405.5,0.1
475,95.87,100.0,2.15,2149.7,64.2,46.6,27.0,0.0,0.0,1575.0,154.35,64.9,98.0,7.62,11.83,10.16,47.3,0.0,67.4,7.8,89.2,466.0,81.6,125748.6,101403.2,0.1
476,86.92,92.9,1.986,1986.4,63.7,45.2,27.0,0.0,0.0,1575.0,152.78,64.7,97.0,7.62,11.83,10.16,45.6,0.0,66.5,0.6,92.4,466.0,81.6,125748.6,101400.1,0.1
477,83.42,92.9,1.971,1971.0,63.6,46.4,27.0,0.0,0.0,1575.0,154.35,65.0,98.0,7.62,11.83,10.16,46.8,0.0,66.3,7.8,91.0,466.0,81.6,125748.6,101399.7,0.1
478,92.42,92.9,2.111,2111.1,63.7,46.8,27.0,0.0,0.0,1575.0,154.35,64.8,98.0,7.62,11.83,10.16,47.2,0.0,66.4,7.8,92.4,466.0,81.6,125748.6,101400.2,0.1
479,86.38,100.0,2.147,2147.1,63.5,47.4,27.0,0.0,0.0,1575.0,154.35,65.0,98.0,7.75,13.36,10.5,48.0,0.0,66.4,7.9,91.5,466.0,81.6,125748.6,101407.2,0.1
480,68.75,100.0,1.97,1969.7,63.6,46.7,27.0,0.0,0.1,1575.0,154.35,64.7,98.0,7.75,13.36,10.5,47.2,0.0,66.3,0.6,91.8,466.0,81.6,125748.6,101406.2,0.1
481,94.92,100.0,1.908,1908.0,63.7,46.5,27.0,0.0,0.5,1575.0,154.35,64.8,98.0,7.75,13.36,10.5,47.0,0.0,66.4,7.8,92.2,466.0,81.6,125748.6,101410.9,0.1
482,80.61,100.0,2.071,2071.3,63.9,47.7,27.0,0.0,0.0,1575.0,154.35,65.1,98.0,7.75,13.36,10.5,48.1,0.0,66.4,7.9,91.2,466.0,81.6,125748.6,101417.5,0.1
483,85.88,92.9,1.948,1947.9,63.7,46.5,27.0,0.0,0.0,1575.0,152.78,65.2,97.0,7.75,13.36,10.5,46.7,0.0,66.4,0.6,90.7,466.0,81.6,125748.6,101419.1,0.1
484,70.19,100.0,2.201,2201.1,64.2,45.0,27.0,0.0,0.0,1575.0,152.78,64.8,97.0,7.8,13.73,10.63,45.5,0.0,66.3,7.8,92.2,465.0,81.6,125748.6,101417.3,0.1
485,90.88,100.0,2.426,2426.1,64.1,44.3,27.0,0.0,0.1,1575.0,154.35,65.2,98.0,7.8,13.73,10.63,44.5,0.0,66.4,7.8,90.0,465.0,81.6,125748.6,101419.7,0.1
486,81.05,100.0,1.97,1969.7,64.5,46.4,27.0,0.0,0.0,1575.0,152.78,65.1,97.0,7.8,13.73,10.63,46.8,0.0,66.4,0.6,90.2,465.0,81.6,125748.6,101417.7,0.1
487,87.51,100.0,2.07,2070.0,64.5,45.2,27.0,0.0,0.0,1575.0,152.78,65.1,97.0,7.8,13.73,10.63,45.8,0.0,66.4,7.9,90.9,465.0,81.6,125748.6,101420.3,0.1
488,90.04,100.0,2.001,2000.6,64.5,46.2,27.0,0.0,0.0,1575.0,154.35,65.2,98.0,7.8,13.73,10.63,46.2,0.0,66.3,7.8,90.1,465.0,81.6,125748.6,101427.3,0.1
489,75.49,100.0,2.055,2054.6,64.5,46.1,27.0,0.0,0.0,1575.0,154.35,65.0,98.0,7.84,13.76,10.68,46.7,0.0,66.4,7.8,90.2,465.0,81.6,125748.6,101429.3,0.1
490,92.17,100.0,1.994,1994.1,64.6,46.8,27.0,0.0,0.1,1575.0,154.35,65.2,98.0,7.84,13.76,10.68,47.0,0.0,66.4,7.9,91.6,465.0,81.6,125748.6,101422.1,0.1
491,86.56,100.0,2.132,2131.7,64.8,45.9,27.0,0.0,0.0,1575.0,154.35,65.3,98.0,7.84,13.76,10.68,46.4,0.0,66.3,0.5,90.2,466.0,81.6,125748.6,101416.5,0.1
492,88.53,100.0,1.877,1877.1,64.7,47.2,27.0,0.0,0.0,1575.0,154.35,65.1,98.0,7.84,13.76,10.68,47.4,0.0,66.4,7.9,91.3,464.0,81.6,125748.6,101418.1,0.1
493,90.08,100.0,2.093,2093.1,64.6,45.5,27.0,0.0,0.0,1575.0,154.35,65.2,98.0,7.84,13.76,10.68,45.8,0.0,66.3,7.8,89.4,464.0,81.6,125748.6,101409.6,0.1
494,71.47,100.0,2.272,2271.9,64.6,45.5,27.0,0.0,0.0,1575.0,152.78,64.9,97.0,7.83,13.13,10.61,46.0,0.0,66.4,7.8,89.5,464.0,81.6,125748.6,101419.5,0.1
495,80.82,100.0,2.172,2171.6,64.8,45.6,27.0,0.0,0.1,1575.0,152.78,65.3,97.0,7.83,13.13,10.61,45.9,0.0,66.4,0.5,90.7,464.0,81.6,125748.6,101413.7,0.1
496,81.77,100.0,1.947,1946.6,64.5,45.9,27.0,0.0,0.0,1575.0,154.35,65.4,98.0,7.83,13.13,10.61,46.0,0.0,66.3,7.9,90.2,464.0,81.6,125748.6,101413.2,0.1
497,89.26,100.0,1.839,1838.6,64.4,47.2,27.0,0.0,0.0,1575.0,152.78,65.3,97.0,7.83,13.13,10.61,47.7,0.0,66.4,7.8,89.1,464.0,81.6,125748.6,101413.7,0.1
498,86.08,100.0,2.164,2163.9,64.6,47.5,27.0,0.0,0.0,1575.0,152.78,65.3,97.0,7.83,13.13,10.61,47.4,0.0,66.3,7.8,87.8,464.0,81.6,125748.6,101418.3,0.1
499,83.14,100.0,1.714,1713.9,63.8,49.1,27.0,0.0,0.0,1575.0,152.78,65.2,97.0,7.83,12.8,10.58,49.7,0.0,66.4,0.5,84.7,464.0,81.6,125748.6,101414.2,0.1
500,93.07,100.0,2.078,2077.7,63.9,49.8,27.0,0.0,0.0,1575.0,154.35,65.9,98.0,7.83,12.8,10.58,50.1,0.0,66.4,7.9,85.4,464.0,81.6,125748.6,101417.1,0.1
501,82.22,100.0,1.934,1933.7,64.6,48.5,27.0,0.0,0.0,1575.0,154.35,65.5,98.0,7.83,12.8,10.58,48.7,0.0,66.3,7.7,88.9,464.0,81.6,125748.6,101416.3,0.1
502,70.66,100.0,1.86,1860.4,65.0,49.3,27.0,0.0,0.0,1575.0,154.35,65.6,98.0,7.83,12.8,10.58,50.1,0.0,66.4,0.6,88.1,464.0,81.6,125748.6,101413.0,0.1
503,88.31,100.0,1.868,1868.1,64.0,48.9,27.0,0.0,0.0,1575.0,154.35,65.6,98.0,7.83,12.8,10.58,49.9,0.0,66.3,7.8,87.4,464.0,81.6,125748.6,101412.9,0.1
504,81.83,100.0,1.792,1792.3,64.3,49.2,27.0,0.0,0.0,1575.0,154.35,65.7,98.0,7.84,12.5,10.55,50.2,0.0,66.4,7.8,87.4,464.0,81.6,125748.6,101421.3,0.1
505,89.57,92.9,1.893,1892.6,64.3,43.0,27.0,0.0,0.0,1575.0,154.35,65.3,98.0,7.84,12.5,10.55,43.6,0.0,66.3,0.4,91.5,464.0,81.6,125748.6,101420.8,0.1
506,35.28,100.0,1.715,1715.1,62.8,42.8,27.0,0.0,0.1,1314.0,0.0,62.1,0.0,7.84,12.5,10.55,43.6,0.0,66.3,7.6,93.2,464.0,81.6,125748.6,101421.6,0.1
507,31.69,100.0,1.853,1852.7,62.2,41.9,27.0,0.0,0.0,909.0,0.91,61.3,1.0,7.84,12.5,10.55,42.8,0.0,66.4,7.6,90.7,464.0,81.6,125748.6,101414.0,0.1
508,30.1,100.0,1.714,1713.9,61.9,42.4,27.0,0.0,0.0,495.0,0.0,60.7,0.0,7.84,12.5,10.55,43.3,0.0,66.3,0.4,90.8,464.0,81.6,125748.6,101415.6,0.1
509,32.36,100.0,1.66,1659.9,61.7,44.0,27.0,0.0,0.0,315.0,0.0,60.2,0.0,7.86,12.46,10.58,45.1,0.0,66.3,7.6,90.8,463.0,81.6,125748.6,101421.6,0.1
510,31.67,100.0,1.707,1707.4,61.4,44.2,27.0,0.0,0.0,315.0,0.0,59.9,0.0,7.86,12.46,10.58,45.3,0.0,66.3,7.7,91.7,463.0,81.6,125748.6,101417.9,0.1
511,30.42,100.0,1.745,1744.7,60.3,43.8,27.0,0.0,0.6,315.0,0.0,59.5,0.0,7.86,12.46,10.58,45.0,0.0,66.3,7.6,95.6,463.0,81.6,125748.6,101418.3,0.1
512,31.05,100.0,1.675,1675.3,59.8,43.1,27.0,0.0,0.0,315.0,0.0,59.2,0.0,7.86,12.46,10.58,44.6,0.0,66.4,0.4,95.4,463.0,81.6,125748.6,101419.7,0.1
513,31.28,100.0,1.621,1621.3,59.8,42.5,27.0,0.0,0.0,315.0,0.0,58.9,0.0,7.86,12.46,10.58,43.3,0.0,66.3,7.6,95.7,463.0,81.6,125748.6,101418.0,0.1
514,30.36,100.0,1.606,1605.9,59.6,43.3,27.0,0.0,0.0,315.0,0.0,58.6,0.0,7.86,12.02,10.52,44.0,0.0,63.4,7.6,94.4,463.0,81.6,125748.6,101415.2,0.1
515,81.1,100.0,1.824,1824.4,61.1,48.1,27.0,0.0,0.0,1575.0,152.78,61.8,97.0,7.86,12.02,10.52,48.7,0.0,65.6,7.7,88.5,463.0,81.7,125748.6,101494.9,0.1
516,98.37,100.0,1.853,1852.7,61.8,49.6,27.0,0.0,0.1,1575.0,154.35,62.8,98.0,7.86,12.02,10.52,50.5,0.0,66.8,0.5,91.0,463.0,81.7,125748.6,101565.6,0.1
517,99.48,100.0,1.971,1971.0,62.1,49.7,27.0,0.0,0.0,1575.0,154.35,62.8,98.0,7.86,12.02,10.52,50.4,0.0,66.3,7.8,87.9,463.0,81.7,125748.6,101563.3,0.1
518,98.17,100.0,2.094,2094.4,62.9,53.0,27.0,0.0,0.0,1575.0,154.35,63.2,98.0,7.86,12.02,10.52,53.6,0.0,66.2,0.6,91.4,463.0,81.8,125748.6,101595.9,0.1
519,97.2,100.0,2.079,2079.0,62.6,53.5,27.0,0.0,0.0,1575.0,154.35,63.4,98.0,7.88,11.94,10.53,54.0,0.0,66.1,0.5,100.0,463.0,81.8,125748.6,101652.5,0.1
520,83.96,100.0,1.886,1886.1,61.6,49.4,27.0,0.0,0.0,1575.0,154.35,63.6,98.0,7.88,11.94,10.53,50.0,0.0,66.9,7.8,88.0,463.0,81.8,125748.6,101646.8,0.1
521,100.16,100.0,2.273,2273.1,62.8,51.9,27.0,0.0,0.0,1575.0,154.35,63.7,98.0,7.88,11.94,10.53,52.3,0.0,66.6,0.5,88.1,463.0,81.7,125748.6,101490.0,0.1
522,84.63,100.0,1.894,1893.9,62.2,49.5,27.0,0.0,0.1,1575.0,154.35,63.7,98.0,7.88,11.94,10.53,49.8,0.0,66.6,8.0,75.6,463.0,81.7,125748.6,101515.3,0.1
